condition_id,artifact_type,source_relative_path,public_path,source_sha256,public_sha256,publication_decision
gpt_5_1_codex__java__os,code_grounded_detailed,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_java_400_v1_code_grounded_detailed.jsonl,experiments/core_400/gpt_5_1_codex/java/os/assessment/code_grounded_detailed.jsonl,2b41c1d71a39166d382dd0ace82ae2cf81d130ed390f9f2e8fe4bfd2087fbda9,2b41c1d71a39166d382dd0ace82ae2cf81d130ed390f9f2e8fe4bfd2087fbda9,INCLUDE_GIT
gpt_5_1_codex__java__os,code_grounded_summary,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_java_400_v1_code_grounded_summary.json,experiments/core_400/gpt_5_1_codex/java/os/assessment/code_grounded_summary.json,a86eeffc9d86a70d8d30377d5786c4905d265420a6647e5152756a50b3936d48,a86eeffc9d86a70d8d30377d5786c4905d265420a6647e5152756a50b3936d48,INCLUDE_GIT
gpt_5_1_codex__java__zs,raw_generation,outputs/raw_generations/commercial-new/gpt_5_1_codex_P1_zero_shot_java_400_v1.jsonl,experiments/core_400/gpt_5_1_codex/java/zs/generation/raw_generations.jsonl,09ce2ec8c9fef7a28da8bc79325d248bc182edad7b9955635c11e38f1f493383,09ce2ec8c9fef7a28da8bc79325d248bc182edad7b9955635c11e38f1f493383,INCLUDE_GIT
gpt_5_1_codex__java__zs,automatic_detailed,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_zero_shot_java_400_v1_detailed.jsonl,experiments/core_400/gpt_5_1_codex/java/zs/assessment/automatic_detailed.jsonl,e3f4c26a2814a96b1a008e3f0064812489eab50921e1bf04a18b9f9acde4b91c,e3f4c26a2814a96b1a008e3f0064812489eab50921e1bf04a18b9f9acde4b91c,INCLUDE_GIT
gpt_5_1_codex__java__zs,automatic_summary,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_zero_shot_java_400_v1_summary.json,experiments/core_400/gpt_5_1_codex/java/zs/assessment/automatic_summary.json,8783746e7bc55910f35ffe3945d13adb2b9ed62b9992b37cf1f143e887be74a2,8783746e7bc55910f35ffe3945d13adb2b9ed62b9992b37cf1f143e887be74a2,INCLUDE_GIT
gpt_5_1_codex__java__zs,code_grounded_detailed,outputs/segregated_results/commercial-base/correctness/gpt_5_1_codex_P1_zero_shot_java_400_v1_correctness.json_detailed.jsonl,experiments/core_400/gpt_5_1_codex/java/zs/assessment/code_grounded_detailed.jsonl,d4b6b7d4df328f11943632bfbe82ba68e308673a8ba173a3204ccdc63ed499cb,d4b6b7d4df328f11943632bfbe82ba68e308673a8ba173a3204ccdc63ed499cb,INCLUDE_GIT
gpt_5_1_codex__java__zs,code_grounded_summary,outputs/segregated_results/commercial-base/correctness/gpt_5_1_codex_P1_zero_shot_java_400_v1_correctness.json_summary.json,experiments/core_400/gpt_5_1_codex/java/zs/assessment/code_grounded_summary.json,763dfec769551e80a9b79dcdb0ce052a1d78e8d2eb283723f8345015b83df3cc,763dfec769551e80a9b79dcdb0ce052a1d78e8d2eb283723f8345015b83df3cc,INCLUDE_GIT
gpt_5_1_codex__javascript__fs,raw_generation,outputs/raw_generations/commercial-new/gpt_5_1_codex_P1_few_shot_javascript_400_v1.jsonl,experiments/core_400/gpt_5_1_codex/javascript/fs/generation/raw_generations.jsonl,4ee632e76ddb5c1200103b495e60d87d823a7a9e266f7a65ee317644cc8bd0cc,4ee632e76ddb5c1200103b495e60d87d823a7a9e266f7a65ee317644cc8bd0cc,INCLUDE_GIT
gpt_5_1_codex__javascript__fs,automatic_detailed,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_few_shot_javascript_400_v1_detailed.jsonl,experiments/core_400/gpt_5_1_codex/javascript/fs/assessment/automatic_detailed.jsonl,b24be17b27be2f919ca05cd10a459ae7ec188dc891e6652a9a91e61e45c9885f,b24be17b27be2f919ca05cd10a459ae7ec188dc891e6652a9a91e61e45c9885f,INCLUDE_GIT
gpt_5_1_codex__javascript__fs,automatic_summary,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_few_shot_javascript_400_v1_summary.json,experiments/core_400/gpt_5_1_codex/javascript/fs/assessment/automatic_summary.json,3ef8dea69977ea9de1a94b6350e57a2d99d85924ecb60277ee547f86076340b4,3ef8dea69977ea9de1a94b6350e57a2d99d85924ecb60277ee547f86076340b4,INCLUDE_GIT
gpt_5_1_codex__javascript__fs,code_grounded_detailed,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_few_shot_javascript_400_v1_code_grounded_detailed.jsonl,experiments/core_400/gpt_5_1_codex/javascript/fs/assessment/code_grounded_detailed.jsonl,37fad6b3467ada1dba3aac676755702c1331439ccbe2e7303014197b5369af33,37fad6b3467ada1dba3aac676755702c1331439ccbe2e7303014197b5369af33,INCLUDE_GIT
gpt_5_1_codex__javascript__fs,code_grounded_summary,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_few_shot_javascript_400_v1_code_grounded_summary.json,experiments/core_400/gpt_5_1_codex/javascript/fs/assessment/code_grounded_summary.json,282f5c79f8b7cac1822cc1f3090a39e7205f473efcc7bf072f1e843c5d4935f7,282f5c79f8b7cac1822cc1f3090a39e7205f473efcc7bf072f1e843c5d4935f7,INCLUDE_GIT
gpt_5_1_codex__javascript__os,raw_generation,outputs/raw_generations/commercial-new/gpt_5_1_codex_P1_one_shot_javascript_400_v1.jsonl,experiments/core_400/gpt_5_1_codex/javascript/os/generation/raw_generations.jsonl,13fb39f9199c760bb97e1a252ee9065b5dcb199cde3e27c783cc6ae3f5ac368c,13fb39f9199c760bb97e1a252ee9065b5dcb199cde3e27c783cc6ae3f5ac368c,INCLUDE_GIT
gpt_5_1_codex__javascript__os,automatic_detailed,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_javascript_400_v1_detailed.jsonl,experiments/core_400/gpt_5_1_codex/javascript/os/assessment/automatic_detailed.jsonl,2c85bbf045a77af966a7151b5104671f9db0691351292ef74b08250ac15e8ee5,2c85bbf045a77af966a7151b5104671f9db0691351292ef74b08250ac15e8ee5,INCLUDE_GIT
gpt_5_1_codex__javascript__os,automatic_summary,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_javascript_400_v1_summary.json,experiments/core_400/gpt_5_1_codex/javascript/os/assessment/automatic_summary.json,67667dee7f5ced52630ad61004685c0b3981a4a57d897318366120a5c1a2ecbc,67667dee7f5ced52630ad61004685c0b3981a4a57d897318366120a5c1a2ecbc,INCLUDE_GIT
gpt_5_1_codex__javascript__os,code_grounded_detailed,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_javascript_400_v1_code_grounded_detailed.jsonl,experiments/core_400/gpt_5_1_codex/javascript/os/assessment/code_grounded_detailed.jsonl,d02fb1f23ad65b69596981ebcacc002b17af63df4cdc9dfbf8dd0e1153f4f36f,d02fb1f23ad65b69596981ebcacc002b17af63df4cdc9dfbf8dd0e1153f4f36f,INCLUDE_GIT
gpt_5_1_codex__javascript__os,code_grounded_summary,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_javascript_400_v1_code_grounded_summary.json,experiments/core_400/gpt_5_1_codex/javascript/os/assessment/code_grounded_summary.json,b921b0e99d2688300fc15327f0d4d221e02497e987871df33ddb848047263503,b921b0e99d2688300fc15327f0d4d221e02497e987871df33ddb848047263503,INCLUDE_GIT
gpt_5_1_codex__javascript__zs,raw_generation,outputs/raw_generations/commercial-new/gpt_5_1_codex_P1_zero_shot_javascript_400_v1.jsonl,experiments/core_400/gpt_5_1_codex/javascript/zs/generation/raw_generations.jsonl,128f7a332c9854352b791ce10073b794ee950ce75206e5b8da6003e061e5d85d,128f7a332c9854352b791ce10073b794ee950ce75206e5b8da6003e061e5d85d,INCLUDE_GIT
gpt_5_1_codex__javascript__zs,automatic_detailed,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_zero_shot_javascript_400_v1_detailed.jsonl,experiments/core_400/gpt_5_1_codex/javascript/zs/assessment/automatic_detailed.jsonl,15b34ac1cc0436603e74471e7f72311124215d07888f00846f9a78f60db81578,15b34ac1cc0436603e74471e7f72311124215d07888f00846f9a78f60db81578,INCLUDE_GIT
gpt_5_1_codex__javascript__zs,automatic_summary,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_zero_shot_javascript_400_v1_summary.json,experiments/core_400/gpt_5_1_codex/javascript/zs/assessment/automatic_summary.json,844b135f9a576522e178bebe3ca37888e3b7951ec191aff883b5ca8f5fed8ae9,844b135f9a576522e178bebe3ca37888e3b7951ec191aff883b5ca8f5fed8ae9,INCLUDE_GIT
gpt_5_1_codex__javascript__zs,code_grounded_detailed,outputs/segregated_results/commercial-base/correctness/gpt_5_1_codex_P1_zero_shot_javascript_400_v1_correctness.json_detailed.jsonl,experiments/core_400/gpt_5_1_codex/javascript/zs/assessment/code_grounded_detailed.jsonl,cf8ea8c63ada79d8849d95c3ba87bdd6c464268aafe40a088cbafffacee7245a,cf8ea8c63ada79d8849d95c3ba87bdd6c464268aafe40a088cbafffacee7245a,INCLUDE_GIT
gpt_5_1_codex__javascript__zs,code_grounded_summary,outputs/segregated_results/commercial-base/correctness/gpt_5_1_codex_P1_zero_shot_javascript_400_v1_correctness.json_summary.json,experiments/core_400/gpt_5_1_codex/javascript/zs/assessment/code_grounded_summary.json,6a1d3493ed46082710c18ba6b6f89e4422a646e3ac67ef5c4698d140b0353f8c,6a1d3493ed46082710c18ba6b6f89e4422a646e3ac67ef5c4698d140b0353f8c,INCLUDE_GIT
gpt_5_1_codex__python__fs,raw_generation,outputs/raw_generations/commercial-new/gpt_5_1_codex_P1_few_shot_python_400_v1.jsonl,experiments/core_400/gpt_5_1_codex/python/fs/generation/raw_generations.jsonl,40f57b52f03066e91b4c35d1d140f73af90100bad33a90e0c2be169d841cda33,40f57b52f03066e91b4c35d1d140f73af90100bad33a90e0c2be169d841cda33,INCLUDE_GIT
gpt_5_1_codex__python__fs,automatic_detailed,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_few_shot_python_400_v1_detailed.jsonl,experiments/core_400/gpt_5_1_codex/python/fs/assessment/automatic_detailed.jsonl,120fe6dc1f89667a80d5b173e409a5713f263ea9ff23acefd574373b5020116e,120fe6dc1f89667a80d5b173e409a5713f263ea9ff23acefd574373b5020116e,INCLUDE_GIT
gpt_5_1_codex__python__fs,automatic_summary,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_few_shot_python_400_v1_summary.json,experiments/core_400/gpt_5_1_codex/python/fs/assessment/automatic_summary.json,6f8bbb4388e8f04932f84f6d6e4d652e23fb598c673373b133fe3dc321aae3c3,6f8bbb4388e8f04932f84f6d6e4d652e23fb598c673373b133fe3dc321aae3c3,INCLUDE_GIT
gpt_5_1_codex__python__fs,code_grounded_detailed,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_few_shot_python_400_v1_code_grounded_detailed.jsonl,experiments/core_400/gpt_5_1_codex/python/fs/assessment/code_grounded_detailed.jsonl,47c1094aa8908f3db5669aae5a9658191d88225116eb251954fe8f463734911b,47c1094aa8908f3db5669aae5a9658191d88225116eb251954fe8f463734911b,INCLUDE_GIT
gpt_5_1_codex__python__fs,code_grounded_summary,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_few_shot_python_400_v1_code_grounded_summary.json,experiments/core_400/gpt_5_1_codex/python/fs/assessment/code_grounded_summary.json,0c70c5262870b08eebc950950f661bbca75d2c03cb803e728bb21c92158da4e8,0c70c5262870b08eebc950950f661bbca75d2c03cb803e728bb21c92158da4e8,INCLUDE_GIT
gpt_5_1_codex__python__os,raw_generation,outputs/raw_generations/commercial-new/gpt_5_1_codex_P1_one_shot_python_400_v1.jsonl,experiments/core_400/gpt_5_1_codex/python/os/generation/raw_generations.jsonl,7f47e4eb3e39e9a772c020ec0827e4ac032ca631ea1286a8f5912ba68caf83ec,7f47e4eb3e39e9a772c020ec0827e4ac032ca631ea1286a8f5912ba68caf83ec,INCLUDE_GIT
gpt_5_1_codex__python__os,automatic_detailed,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_python_400_v1_detailed.jsonl,experiments/core_400/gpt_5_1_codex/python/os/assessment/automatic_detailed.jsonl,5bdaa02a0c0a8028f1d62edd32457833d48ce7d653ae4380ae9dc854239604ad,5bdaa02a0c0a8028f1d62edd32457833d48ce7d653ae4380ae9dc854239604ad,INCLUDE_GIT
gpt_5_1_codex__python__os,automatic_summary,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_python_400_v1_summary.json,experiments/core_400/gpt_5_1_codex/python/os/assessment/automatic_summary.json,25e69cd856c8d384d0709a59d82dc17e913880ef8e14b6f9f65e279977944641,25e69cd856c8d384d0709a59d82dc17e913880ef8e14b6f9f65e279977944641,INCLUDE_GIT
gpt_5_1_codex__python__os,code_grounded_detailed,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_python_400_v1_code_grounded_detailed.jsonl,experiments/core_400/gpt_5_1_codex/python/os/assessment/code_grounded_detailed.jsonl,da5a79181981ba3e84dea737e8c56778c1f7d70b151512a2e5a1829fc5d105ef,da5a79181981ba3e84dea737e8c56778c1f7d70b151512a2e5a1829fc5d105ef,INCLUDE_GIT
gpt_5_1_codex__python__os,code_grounded_summary,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_one_shot_python_400_v1_code_grounded_summary.json,experiments/core_400/gpt_5_1_codex/python/os/assessment/code_grounded_summary.json,977512b3a1df515f1b277102ca7bf2730179c9752d2203ff639e73433f198a50,977512b3a1df515f1b277102ca7bf2730179c9752d2203ff639e73433f198a50,INCLUDE_GIT
gpt_5_1_codex__python__zs,raw_generation,outputs/raw_generations/commercial-new/gpt_5_1_codex_P1_zero_shot_python_400_v1.jsonl,experiments/core_400/gpt_5_1_codex/python/zs/generation/raw_generations.jsonl,ac58f377da3d7121a2a71fc7568059078f1c0f38e46d775be9cd45042c21d486,ac58f377da3d7121a2a71fc7568059078f1c0f38e46d775be9cd45042c21d486,INCLUDE_GIT
gpt_5_1_codex__python__zs,automatic_detailed,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_zero_shot_python_400_v1_detailed.jsonl,experiments/core_400/gpt_5_1_codex/python/zs/assessment/automatic_detailed.jsonl,d26163b11d7576680077eeb175b301b9076a82cff13111169a265f5689baef5a,d26163b11d7576680077eeb175b301b9076a82cff13111169a265f5689baef5a,INCLUDE_GIT
gpt_5_1_codex__python__zs,automatic_summary,outputs/segregated_results/commercial-base/may2026/commercial-new/gpt_5_1_codex_P1_zero_shot_python_400_v1_summary.json,experiments/core_400/gpt_5_1_codex/python/zs/assessment/automatic_summary.json,4c2c01b4b341fc7856e42ed072b5a3e75d4548a3f8b20cc1d252673f6e45e674,4c2c01b4b341fc7856e42ed072b5a3e75d4548a3f8b20cc1d252673f6e45e674,INCLUDE_GIT
gpt_5_1_codex__python__zs,code_grounded_detailed,outputs/segregated_results/commercial-base/correctness/gpt_5_1_codex_P1_zero_shot_python_400_v1_correctness.json_detailed.jsonl,experiments/core_400/gpt_5_1_codex/python/zs/assessment/code_grounded_detailed.jsonl,6afdeb58d596b089596b7e242226205b7ce64748018f12c00177b82866e1d171,6afdeb58d596b089596b7e242226205b7ce64748018f12c00177b82866e1d171,INCLUDE_GIT
gpt_5_1_codex__python__zs,code_grounded_summary,outputs/segregated_results/commercial-base/correctness/gpt_5_1_codex_P1_zero_shot_python_400_v1_correctness.json_summary.json,experiments/core_400/gpt_5_1_codex/python/zs/assessment/code_grounded_summary.json,7d638962a60da9d6d76a2d71b5a2c6bded6e688d5a933fbfdff95418ac82ada1,7d638962a60da9d6d76a2d71b5a2c6bded6e688d5a933fbfdff95418ac82ada1,INCLUDE_GIT
qwen2_5_1_5b_instruct__java__fs,raw_generation,outputs/raw_generations/qwen25_1_5b_instruct_P1_few_shot_java_400_v1.jsonl,experiments/core_400/qwen2_5_1_5b_instruct/java/fs/generation/raw_generations.jsonl,baffa982a4da2984b3b30b7c9676be95e378d7184e5cfa096b13871b4d204074,baffa982a4da2984b3b30b7c9676be95e378d7184e5cfa096b13871b4d204074,INCLUDE_GIT
qwen2_5_1_5b_instruct__java__fs,automatic_detailed,outputs/segregated_results/open-source-base/may2026/open-source/qwen25_1_5b_instruct_P1_few_shot_java_400_v1_detailed.jsonl,experiments/core_400/qwen2_5_1_5b_instruct/java/fs/assessment/automatic_detailed.jsonl,d4c6805c641a9d66a4f1d8961baf4d6d06cb0ad4944bddc77dede2acc01c14a0,d4c6805c641a9d66a4f1d8961baf4d6d06cb0ad4944bddc77dede2acc01c14a0,INCLUDE_GIT
qwen2_5_1_5b_instruct__java__fs,automatic_summary,outputs/segregated_results/open-source-base/may2026/open-source/qwen25_1_5b_instruct_P1_few_shot_java_400_v1_summary.json,experiments/core_400/qwen2_5_1_5b_instruct/java/fs/assessment/automatic_summary.json,15d97b59ed49aff0f1268048e731d27acea5854c769dac8e81f8f418d5792dc1,15d97b59ed49aff0f1268048e731d27acea5854c769dac8e81f8f418d5792dc1,INCLUDE_GIT
qwen2_5_1_5b_instruct__java__fs,code_grounded_detailed,outputs/segregated_results/open-source-base/correctness/qwen25_1_5b_instruct_P1_few_shot_java_400_v1_correctness_detailed.jsonl,experiments/core_400/qwen2_5_1_5b_instruct/java/fs/assessment/code_grounded_detailed.jsonl,ac377eec86cb9db8b897f7feb33428918e237659aad6a91efcfa7e66071c51eb,ac377eec86cb9db8b897f7feb33428918e237659aad6a91efcfa7e66071c51eb,INCLUDE_GIT
qwen2_5_1_5b_instruct__java__fs,code_grounded_summary,outputs/segregated_results/open-source-base/correctness/qwen25_1_5b_instruct_P1_few_shot_java_400_v1_correctness_summary.json,experiments/core_400/qwen2_5_1_5b_instruct/java/fs/assessment/code_grounded_summary.json,be0ccd2544f69c3d7c32ffd694e2ebdfb9eb61a02581d20bf5731784b7c99cd8,be0ccd2544f69c3d7c32ffd694e2ebdfb9eb61a02581d20bf5731784b7c99cd8,INCLUDE_GIT
qwen2_5_1_5b_instruct__java__os,raw_generation,outputs/raw_generations/open-source/qwen25_1_5b_instruct_P1_one_shot_java_400_v1.jsonl,experiments/core_400/qwen2_5_1_5b_instruct/java/os/generation/raw_generations.jsonl,60b2d45689f71d2cbe6bbcf0c8716e883284d2523502fab9b1314fae6131fc2b,60b2d45689f71d2cbe6bbcf0c8716e883284d2523502fab9b1314fae6131fc2b,INCLUDE_GIT
qwen2_5_1_5b_instruct__java__os,automatic_detailed,outputs/segregated_results/open-source-base/may2026/open-source/qwen25_1_5b_instruct_P1_one_shot_java_400_v1_detailed.jsonl,experiments/core_400/qwen2_5_1_5b_instruct/java/os/assessment/automatic_detailed.jsonl,38307f778185fa5d26c8d7fd99d9c8d0dcb55cdff78eef37ca0917ae9032d08f,38307f778185fa5d26c8d7fd99d9c8d0dcb55cdff78eef37ca0917ae9032d08f,INCLUDE_GIT
qwen2_5_1_5b_instruct__java__os,automatic_summary,outputs/segregated_results/open-source-base/may2026/open-source/qwen25_1_5b_instruct_P1_one_shot_java_400_v1_summary.json,experiments/core_400/qwen2_5_1_5b_instruct/java/os/assessment/automatic_summary.json,7db58081a184755c70337b880cefa3877b9728a02c7911fe495a3a6770013670,7db58081a184755c70337b880cefa3877b9728a02c7911fe495a3a6770013670,INCLUDE_GIT
qwen2_5_1_5b_instruct__java__os,code_grounded_detailed,outputs/segregated_results/open-source-base/correctness/qwen25_1_5b_instruct_P1_one_shot_java_400_v1_correctness.json_detailed.jsonl,experiments/core_400/qwen2_5_1_5b_instruct/java/os/assessment/code_grounded_detailed.jsonl,1139bab66e1aabc990b0dc5ebb3fbad51b090df6eb2ae97915dbcdf986c44993,1139bab66e1aabc990b0dc5ebb3fbad51b090df6eb2ae97915dbcdf986c44993,INCLUDE_GIT
qwen2_5_1_5b_instruct__java__os,code_grounded_summary,outputs/segregated_results/open-source-base/correctness/qwen25_1_5b_instruct_P1_one_shot_java_400_v1_correctness.json_summary.json,experiments/core_400/qwen2_5_1_5b_instruct/java/os/assessment/code_grounded_summary.json,c576a28bed0088cdc6e7bd616ca91d208001cec335b0e25e065f0dfeadf332ad,c576a28bed0088cdc6e7bd616ca91d208001cec335b0e25e065f0dfeadf332ad,INCLUDE_GIT
qwen2_5_1_5b_instruct__java__zs,raw_generation,outputs/raw_generations/qwen25_1_5b_instruct_P1_zero_shot_java_400_v1.jsonl,experiments/core_400/qwen2_5_1_5b_instruct/java/zs/generation/raw_generations.jsonl,1ab24f6aa521b58a1776d12ed2c6e2c84380efec77864a9f582bfacfa8c8cdb6,1ab24f6aa521b58a1776d12ed2c6e2c84380efec77864a9f582bfacfa8c8cdb6,INCLUDE_GIT
qwen2_5_1_5b_instruct__java__zs,automatic_detailed,outputs/segregated_results/open-source-base/may2026/open-source/qwen25_1_5b_instruct_P1_zero_shot_java_400_v1_detailed.jsonl,experiments/core_400/qwen2_5_1_5b_instruct/java/zs/assessment/automatic_detailed.jsonl,62a4c661409ecdc2cbd9b1aba4fcd6e39e84a50a1a2970e29ea9c1fbf9256eb8,62a4c661409ecdc2cbd9b1aba4fcd6e39e84a50a1a2970e29ea9c1fbf9256eb8,INCLUDE_GIT
qwen2_5_1_5b_instruct__java__zs,automatic_summary,outputs/segregated_results/open-source-base/may2026/open-source/qwen25_1_5b_instruct_P1_zero_shot_java_400_v1_summary.json,experiments/core_400/qwen2_5_1_5b_instruct/java/zs/assessment/automatic_summary.json,0d41ee9d2443f25defef0893ddf99b001b27377bacc48c6db9eea72b554aa2a4,0d41ee9d2443f25defef0893ddf99b001b27377bacc48c6db9eea72b554aa2a4,INCLUDE_GIT
qwen2_5_1_5b_instruct__java__zs,code_grounded_detailed,outputs/segregated_results/open-source-base/correctness/qwen25_1_5b_instruct_P1_zero_shot_java_400_v1_correctness_detailed.jsonl,experiments/core_400/qwen2_5_1_5b_instruct/java/zs/assessment/code_grounded_detailed.jsonl,a5fa2f5b49c806306ae17c12f9a8862f99516af99fc58ea28c694b23a3c5f547,a5fa2f5b49c806306ae17c12f9a8862f99516af99fc58ea28c694b23a3c5f547,INCLUDE_GIT
qwen2_5_1_5b_instruct__java__zs,code_grounded_summary,outputs/segregated_results/open-source-base/correctness/qwen25_1_5b_instruct_P1_zero_shot_java_400_v1_correctness_summary.json,experiments/core_400/qwen2_5_1_5b_instruct/java/zs/assessment/code_grounded_summary.json,a3d6138c2725f1c1059b9c1a6f64cd02f8e064f01c7c93b90dc6f09cde2df936,a3d6138c2725f1c1059b9c1a6f64cd02f8e064f01c7c93b90dc6f09cde2df936,INCLUDE_GIT
qwen2_5_1_5b_instruct__javascript__fs,raw_generation,outputs/raw_generations/qwen25_1_5b_instruct_P1_few_shot_javascript_400_v1.jsonl,experiments/core_400/qwen2_5_1_5b_instruct/javascript/fs/generation/raw_generations.jsonl,8eb1c3666d25ef702cfe88f54efdd84ff38dc08ba00383609b89ea070123910f,8eb1c3666d25ef702cfe88f54efdd84ff38dc08ba00383609b89ea070123910f,INCLUDE_GIT
qwen2_5_1_5b_instruct__javascript__fs,automatic_detailed,outputs/segregated_results/open-source-base/may2026/open-source/qwen25_1_5b_instruct_P1_few_shot_javascript_400_v1_detailed.jsonl,experiments/core_400/qwen2_5_1_5b_instruct/javascript/fs/assessment/automatic_detailed.jsonl,69432bd46e0d3fbd1b6ca7b68b540d16b28ce4a56c7da2ee9d9159b19192d799,69432bd46e0d3fbd1b6ca7b68b540d16b28ce4a56c7da2ee9d9159b19192d799,INCLUDE_GIT
qwen2_5_1_5b_instruct__javascript__fs,automatic_summary,outputs/segregated_results/open-source-base/may2026/open-source/qwen25_1_5b_instruct_P1_few_shot_javascript_400_v1_summary.json,experiments/core_400/qwen2_5_1_5b_instruct/javascript/fs/assessment/automatic_summary.json,3bbc50ae7e6f4cc5d5767aac5a13194e743800745f4ef26eb84397b851243004,3bbc50ae7e6f4cc5d5767aac5a13194e743800745f4ef26eb84397b851243004,INCLUDE_GIT
qwen2_5_1_5b_instruct__javascript__fs,code_grounded_detailed,outputs/segregated_results/open-source-base/correctness/qwen25_1_5b_instruct_P1_few_shot_javascript_400_v1_correctness_detailed.jsonl,experiments/core_400/qwen2_5_1_5b_instruct/javascript/fs/assessment/code_grounded_detailed.jsonl,69932a1e04488f0c84d71962a15f228268434f3d0ec6701e452a6a34f13db293,69932a1e04488f0c84d71962a15f228268434f3d0ec6701e452a6a34f13db293,INCLUDE_GIT
qwen2_5_1_5b_instruct__javascript__fs,code_grounded_summary,outputs/segregated_results/open-source-base/correctness/qwen25_1_5b_instruct_P1_few_shot_javascript_400_v1_correctness_summary.json,experiments/core_400/qwen2_5_1_5b_instruct/javascript/fs/assessment/code_grounded_summary.json,81cb9c99dcfa7eb8f25cf3c91fe0438144385f7a26e8b94d9e57966c8e262309,81cb9c99dcfa7eb8f25cf3c91fe0438144385f7a26e8b94d9e57966c8e262309,INCLUDE_GIT
qwen2_5_1_5b_instruct__javascript__os,raw_generation,outputs/raw_generations/open-source/qwen25_1_5b_instruct_P1_one_shot_javascript_400_v1.jsonl,experiments/core_400/qwen2_5_1_5b_instruct/javascript/os/generation/raw_generations.jsonl,83ac243ad196bf5203ae82b3abd06a241a748042b246798cce3db080cb94e7e4,83ac243ad196bf5203ae82b3abd06a241a748042b246798cce3db080cb94e7e4,INCLUDE_GIT
qwen2_5_1_5b_instruct__javascript__os,automatic_detailed,outputs/segregated_results/open-source-base/may2026/open-source/qwen25_1_5b_instruct_P1_one_shot_javascript_400_v1_detailed.jsonl,experiments/core_400/qwen2_5_1_5b_instruct/javascript/os/assessment/automatic_detailed.jsonl,ae43c8d41bba8177e1b4bd79178700a9a0068893a6b857efc6dbf55c048ae7ba,ae43c8d41bba8177e1b4bd79178700a9a0068893a6b857efc6dbf55c048ae7ba,INCLUDE_GIT
qwen2_5_1_5b_instruct__javascript__os,automatic_summary,outputs/segregated_results/open-source-base/may2026/open-source/qwen25_1_5b_instruct_P1_one_shot_javascript_400_v1_summary.json,experiments/core_400/qwen2_5_1_5b_instruct/javascript/os/assessment/automatic_summary.json,340af4a7f3b5af946de18745853a4120b7413d0058acde3bf256af8e29df5d29,340af4a7f3b5af946de18745853a4120b7413d0058acde3bf256af8e29df5d29,INCLUDE_GIT
qwen2_5_1_5b_instruct__javascript__os,code_grounded_detailed,outputs/segregated_results/open-source-base/correctness/qwen25_1_5b_instruct_P1_one_shot_javascript_400_v1_correctness.json_detailed.jsonl,experiments/core_400/qwen2_5_1_5b_instruct/javascript/os/assessment/code_grounded_detailed.jsonl,d8b1070c88a23676333e7a641d06e69521a00d8368d6f9c97a54089f5a8b6782,d8b1070c88a23676333e7a641d06e69521a00d8368d6f9c97a54089f5a8b6782,INCLUDE_GIT
qwen2_5_1_5b_instruct__javascript__os,code_grounded_summary,outputs/segregated_results/open-source-base/correctness/qwen25_1_5b_instruct_P1_one_shot_javascript_400_v1_correctness.json_summary.json,experiments/core_400/qwen2_5_1_5b_instruct/javascript/os/assessment/code_grounded_summary.json,e65f03d20b90c386d5b0ced4230d2379167f6278aa73888c32a1b639baacba80,e65f03d20b90c386d5b0ced4230d2379167f6278aa73888c32a1b639baacba80,INCLUDE_GIT
