duplicate_group,sha256,group_size,size_bytes,source_relative_path
138,874a6245b3861d91a89c55205643e4cacdad9c09363e1ca6192e461db19a83ba,4,62297,outputs/raw_generations/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_python_100_v1.jsonl
138,874a6245b3861d91a89c55205643e4cacdad9c09363e1ca6192e461db19a83ba,4,62297,outputs/raw_generations/qwen25_coder_1_5b_instruct_P1_zero_shot_python_100_v1.jsonl
138,874a6245b3861d91a89c55205643e4cacdad9c09363e1ca6192e461db19a83ba,4,62297,outputs/segregated_results/open-source-base/raw/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_python_100_v1.jsonl
138,874a6245b3861d91a89c55205643e4cacdad9c09363e1ca6192e461db19a83ba,4,62297,outputs/segregated_results/open-source-base/raw/qwen25_coder_1_5b_instruct_P1_zero_shot_python_100_v1.jsonl
139,88f927ad13e556ae49efc605b672354c5ec93559eb5756a09917641df6c2e3d0,4,346913,outputs/correctness/qwen25_coder_1_5b_instruct_P1_one_shot_python_400_v1_correctness.json_detailed.jsonl
139,88f927ad13e556ae49efc605b672354c5ec93559eb5756a09917641df6c2e3d0,4,346913,outputs/evaluation-and-correctness-may2026/open-source/qwen25_coder_1_5b_instruct_P1_one_shot_python_400_v1_code_grounded_detailed.jsonl
139,88f927ad13e556ae49efc605b672354c5ec93559eb5756a09917641df6c2e3d0,4,346913,outputs/segregated_results/open-source-base/correctness/qwen25_coder_1_5b_instruct_P1_one_shot_python_400_v1_correctness.json_detailed.jsonl
139,88f927ad13e556ae49efc605b672354c5ec93559eb5756a09917641df6c2e3d0,4,346913,outputs/segregated_results/open-source-base/may2026/open-source/qwen25_coder_1_5b_instruct_P1_one_shot_python_400_v1_code_grounded_detailed.jsonl
140,8917804160a0fe1c91d199eed88baa81eaae9a906995d9f7d4ef8d722d1b2e21,4,538767,outputs/raw_generations/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_balanced_3000_ZS.jsonl
140,8917804160a0fe1c91d199eed88baa81eaae9a906995d9f7d4ef8d722d1b2e21,4,538767,outputs/raw_generations/qwen25_coder_1_5b_instruct_P1_zero_shot_balanced_3000_ZS.jsonl
140,8917804160a0fe1c91d199eed88baa81eaae9a906995d9f7d4ef8d722d1b2e21,4,538767,outputs/segregated_results/open-source-base/raw/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_balanced_3000_ZS.jsonl
140,8917804160a0fe1c91d199eed88baa81eaae9a906995d9f7d4ef8d722d1b2e21,4,538767,outputs/segregated_results/open-source-base/raw/qwen25_coder_1_5b_instruct_P1_zero_shot_balanced_3000_ZS.jsonl
141,89293b075d3ea8f4459471104cd37628476f642bea0739faab0e3ecadbc36d38,4,24232,outputs/evaluation-and-correctness-may2026/open-source/gemma_2_2b_it_P1_zero_shot_20_detailed.jsonl
141,89293b075d3ea8f4459471104cd37628476f642bea0739faab0e3ecadbc36d38,4,24232,outputs/evaluations/gemma_2_2b_it_P1_zero_shot_20_eval.json_detailed.jsonl
141,89293b075d3ea8f4459471104cd37628476f642bea0739faab0e3ecadbc36d38,4,24232,outputs/segregated_results/open-source-base/eval/gemma_2_2b_it_P1_zero_shot_20_eval.json_detailed.jsonl
141,89293b075d3ea8f4459471104cd37628476f642bea0739faab0e3ecadbc36d38,4,24232,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_zero_shot_20_detailed.jsonl
142,89a72f52f991db86860b93bb023ab2d3b266968271a149daae685a86952b4034,4,265927,outputs/raw_generations/gemma_2_2b_it_P1_few_shot_java_400_v1.jsonl
142,89a72f52f991db86860b93bb023ab2d3b266968271a149daae685a86952b4034,4,265927,outputs/raw_generations/open-source/gemma_2_2b_it_P1_few_shot_java_400_v1.jsonl
142,89a72f52f991db86860b93bb023ab2d3b266968271a149daae685a86952b4034,4,265927,outputs/segregated_results/open-source-base/raw/gemma_2_2b_it_P1_few_shot_java_400_v1.jsonl
142,89a72f52f991db86860b93bb023ab2d3b266968271a149daae685a86952b4034,4,265927,outputs/segregated_results/open-source-base/raw/open-source/gemma_2_2b_it_P1_few_shot_java_400_v1.jsonl
143,8ce177d37009330e186fa6380116acc7fe46f90153b8ae0a3264d354e96b16d1,4,126255,outputs/raw_generations/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_python_200_v1.jsonl
143,8ce177d37009330e186fa6380116acc7fe46f90153b8ae0a3264d354e96b16d1,4,126255,outputs/raw_generations/qwen25_coder_1_5b_instruct_P1_zero_shot_python_200_v1.jsonl
143,8ce177d37009330e186fa6380116acc7fe46f90153b8ae0a3264d354e96b16d1,4,126255,outputs/segregated_results/open-source-base/raw/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_python_200_v1.jsonl
143,8ce177d37009330e186fa6380116acc7fe46f90153b8ae0a3264d354e96b16d1,4,126255,outputs/segregated_results/open-source-base/raw/qwen25_coder_1_5b_instruct_P1_zero_shot_python_200_v1.jsonl
144,8d1c364fd3deb034fc3eea3aad599070013e432af99291131877ffa39e150a32,4,583,outputs/raw_generations/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_python_2000_ZS_v3.jsonl
144,8d1c364fd3deb034fc3eea3aad599070013e432af99291131877ffa39e150a32,4,583,outputs/raw_generations/qwen25_coder_1_5b_instruct_P1_zero_shot_python_2000_ZS_v3.jsonl
144,8d1c364fd3deb034fc3eea3aad599070013e432af99291131877ffa39e150a32,4,583,outputs/segregated_results/open-source-base/raw/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_python_2000_ZS_v3.jsonl
144,8d1c364fd3deb034fc3eea3aad599070013e432af99291131877ffa39e150a32,4,583,outputs/segregated_results/open-source-base/raw/qwen25_coder_1_5b_instruct_P1_zero_shot_python_2000_ZS_v3.jsonl
145,8d5b9435f3f85183ea4aa337b442be04f0f0b14472e5e070ade5d11443875bf6,4,329699,outputs/raw_generations/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_balanced_300.jsonl
145,8d5b9435f3f85183ea4aa337b442be04f0f0b14472e5e070ade5d11443875bf6,4,329699,outputs/raw_generations/qwen25_coder_1_5b_instruct_P1_zero_shot_balanced_300.jsonl
145,8d5b9435f3f85183ea4aa337b442be04f0f0b14472e5e070ade5d11443875bf6,4,329699,outputs/segregated_results/open-source-base/raw/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_balanced_300.jsonl
145,8d5b9435f3f85183ea4aa337b442be04f0f0b14472e5e070ade5d11443875bf6,4,329699,outputs/segregated_results/open-source-base/raw/qwen25_coder_1_5b_instruct_P1_zero_shot_balanced_300.jsonl
146,8ed5d09e4e7880b8132124fbfa3c5fbf911e87f961564248ed23502923fcf7f0,4,220681,outputs/raw_generations/commercial-new/deepseek_chat_P1_zero_shot_javascript_400_v1.jsonl
146,8ed5d09e4e7880b8132124fbfa3c5fbf911e87f961564248ed23502923fcf7f0,4,220681,outputs/raw_generations/deepseek_chat_P1_zero_shot_javascript_400_v1.jsonl
146,8ed5d09e4e7880b8132124fbfa3c5fbf911e87f961564248ed23502923fcf7f0,4,220681,outputs/segregated_results/commercial-base/raw/commercial-new/deepseek_chat_P1_zero_shot_javascript_400_v1.jsonl
146,8ed5d09e4e7880b8132124fbfa3c5fbf911e87f961564248ed23502923fcf7f0,4,220681,outputs/segregated_results/commercial-base/raw/deepseek_chat_P1_zero_shot_javascript_400_v1.jsonl
147,8fcdc5f91fb506f844b2587029835145c998bda277254da8f303c4c4a0f85813,4,19737,outputs/evaluation-and-correctness-may2026/open-source/qwen25_coder_1_5b_instruct_P1_few_shot_python_200_part2_v1_detailed.jsonl
147,8fcdc5f91fb506f844b2587029835145c998bda277254da8f303c4c4a0f85813,4,19737,outputs/evaluations/qwen25_coder_1_5b_instruct_P1_few_shot_python_200_part2_v1_eval.json_detailed.jsonl
147,8fcdc5f91fb506f844b2587029835145c998bda277254da8f303c4c4a0f85813,4,19737,outputs/segregated_results/open-source-base/eval/qwen25_coder_1_5b_instruct_P1_few_shot_python_200_part2_v1_eval.json_detailed.jsonl
147,8fcdc5f91fb506f844b2587029835145c998bda277254da8f303c4c4a0f85813,4,19737,outputs/segregated_results/open-source-base/may2026/open-source/qwen25_coder_1_5b_instruct_P1_few_shot_python_200_part2_v1_detailed.jsonl
148,913ad155b5390d3b864e7a9e79e20a1ca81ded6139320e20109f92a29f3b6ec9,4,4749,outputs/raw_generations/open-source/qwen25_coder_1_5b_instruct_P1_one_shot_javascript_400_v2_repaired.jsonl
148,913ad155b5390d3b864e7a9e79e20a1ca81ded6139320e20109f92a29f3b6ec9,4,4749,outputs/raw_generations/qwen25_coder_1_5b_instruct_P1_one_shot_javascript_400_v2_repaired.jsonl
148,913ad155b5390d3b864e7a9e79e20a1ca81ded6139320e20109f92a29f3b6ec9,4,4749,outputs/segregated_results/open-source-base/raw/open-source/qwen25_coder_1_5b_instruct_P1_one_shot_javascript_400_v2_repaired.jsonl
148,913ad155b5390d3b864e7a9e79e20a1ca81ded6139320e20109f92a29f3b6ec9,4,4749,outputs/segregated_results/open-source-base/raw/qwen25_coder_1_5b_instruct_P1_one_shot_javascript_400_v2_repaired.jsonl
149,93eb2e719d9a04748b369b98a1b5ff9c459759492f26d9a823765fdf1dac7fdb,4,225095,outputs/raw_generations/commercial-new/deepseek_chat_P1_zero_shot_python_400_v1.jsonl
149,93eb2e719d9a04748b369b98a1b5ff9c459759492f26d9a823765fdf1dac7fdb,4,225095,outputs/raw_generations/deepseek_chat_P1_zero_shot_python_400_v1.jsonl
149,93eb2e719d9a04748b369b98a1b5ff9c459759492f26d9a823765fdf1dac7fdb,4,225095,outputs/segregated_results/commercial-base/raw/commercial-new/deepseek_chat_P1_zero_shot_python_400_v1.jsonl
149,93eb2e719d9a04748b369b98a1b5ff9c459759492f26d9a823765fdf1dac7fdb,4,225095,outputs/segregated_results/commercial-base/raw/deepseek_chat_P1_zero_shot_python_400_v1.jsonl
150,9518a14efa370f2f6f59ee71ade022b262f2921443373ae8072cf1d87160871d,4,239830,outputs/raw_generations/commercial-new/deepseek_chat_P1_few_shot_java_400_v1.jsonl
150,9518a14efa370f2f6f59ee71ade022b262f2921443373ae8072cf1d87160871d,4,239830,outputs/raw_generations/deepseek_chat_P1_few_shot_java_400_v1.jsonl
150,9518a14efa370f2f6f59ee71ade022b262f2921443373ae8072cf1d87160871d,4,239830,outputs/segregated_results/commercial-base/raw/commercial-new/deepseek_chat_P1_few_shot_java_400_v1.jsonl
150,9518a14efa370f2f6f59ee71ade022b262f2921443373ae8072cf1d87160871d,4,239830,outputs/segregated_results/commercial-base/raw/deepseek_chat_P1_few_shot_java_400_v1.jsonl
151,986090993b79d21a78ecc0c66b6398718c896b5eb30174f0f42bd0ecc53501a5,4,478244,outputs/raw_generations/codegemma_2b_P1_zero_shot_java_400_v1.jsonl
151,986090993b79d21a78ecc0c66b6398718c896b5eb30174f0f42bd0ecc53501a5,4,478244,outputs/raw_generations/open-source/codegemma_2b_P1_zero_shot_java_400_v1.jsonl
151,986090993b79d21a78ecc0c66b6398718c896b5eb30174f0f42bd0ecc53501a5,4,478244,outputs/segregated_results/open-source-base/raw/codegemma_2b_P1_zero_shot_java_400_v1.jsonl
151,986090993b79d21a78ecc0c66b6398718c896b5eb30174f0f42bd0ecc53501a5,4,478244,outputs/segregated_results/open-source-base/raw/open-source/codegemma_2b_P1_zero_shot_java_400_v1.jsonl
152,99d87a3ef4651af389d4be529c33bb24c80fa5853c0b0c06e859e224f11668f5,4,243561,outputs/raw_generations/commercial-new/gemini_3_flash_preview_P1_few_shot_javascript_400_v1.jsonl
152,99d87a3ef4651af389d4be529c33bb24c80fa5853c0b0c06e859e224f11668f5,4,243561,outputs/raw_generations/gemini_3_flash_preview_P1_few_shot_javascript_400_v1.jsonl
152,99d87a3ef4651af389d4be529c33bb24c80fa5853c0b0c06e859e224f11668f5,4,243561,outputs/segregated_results/commercial-base/raw/commercial-new/gemini_3_flash_preview_P1_few_shot_javascript_400_v1.jsonl
152,99d87a3ef4651af389d4be529c33bb24c80fa5853c0b0c06e859e224f11668f5,4,243561,outputs/segregated_results/commercial-base/raw/gemini_3_flash_preview_P1_few_shot_javascript_400_v1.jsonl
153,9a98db85c8bdf3c7c376160c353cd8ce06593bdc129a585d5418dc35b5030609,4,98091,outputs/raw_generations/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_100.jsonl
153,9a98db85c8bdf3c7c376160c353cd8ce06593bdc129a585d5418dc35b5030609,4,98091,outputs/raw_generations/qwen25_coder_1_5b_instruct_P1_zero_shot_100.jsonl
153,9a98db85c8bdf3c7c376160c353cd8ce06593bdc129a585d5418dc35b5030609,4,98091,outputs/segregated_results/open-source-base/raw/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_100.jsonl
153,9a98db85c8bdf3c7c376160c353cd8ce06593bdc129a585d5418dc35b5030609,4,98091,outputs/segregated_results/open-source-base/raw/qwen25_coder_1_5b_instruct_P1_zero_shot_100.jsonl
154,9ba9cfd0a862cb38ae81f4a46e229a1427e00a37c7c1fdb38e1b9d906139d704,4,46012,outputs/raw_generations/commercial-new/gpt_5_1_codex_P1_zero_shot_python_10_smoke_v1.jsonl
154,9ba9cfd0a862cb38ae81f4a46e229a1427e00a37c7c1fdb38e1b9d906139d704,4,46012,outputs/raw_generations/gpt_5_1_codex_P1_zero_shot_python_10_smoke_v1.jsonl
154,9ba9cfd0a862cb38ae81f4a46e229a1427e00a37c7c1fdb38e1b9d906139d704,4,46012,outputs/segregated_results/commercial-base/raw/commercial-new/gpt_5_1_codex_P1_zero_shot_python_10_smoke_v1.jsonl
154,9ba9cfd0a862cb38ae81f4a46e229a1427e00a37c7c1fdb38e1b9d906139d704,4,46012,outputs/segregated_results/commercial-base/raw/gpt_5_1_codex_P1_zero_shot_python_10_smoke_v1.jsonl
155,9f2a9ec525af97cf2c51c4393d3dd34a04462ce7e3f5556c69a435bbdc1f87dd,4,185513,outputs/raw_generations/gemma_2_2b_it_P1_one_shot_java_400_v1.jsonl
155,9f2a9ec525af97cf2c51c4393d3dd34a04462ce7e3f5556c69a435bbdc1f87dd,4,185513,outputs/raw_generations/open-source/gemma_2_2b_it_P1_one_shot_java_400_v1.jsonl
155,9f2a9ec525af97cf2c51c4393d3dd34a04462ce7e3f5556c69a435bbdc1f87dd,4,185513,outputs/segregated_results/open-source-base/raw/gemma_2_2b_it_P1_one_shot_java_400_v1.jsonl
155,9f2a9ec525af97cf2c51c4393d3dd34a04462ce7e3f5556c69a435bbdc1f87dd,4,185513,outputs/segregated_results/open-source-base/raw/open-source/gemma_2_2b_it_P1_one_shot_java_400_v1.jsonl
156,9fa08caa9a7876afae60171390b1d43ca4c35441b1bd7b88c5dfffe2fbc3bf20,4,196684,outputs/raw_generations/codegemma_2b_P1_one_shot_python_400_v1.jsonl
156,9fa08caa9a7876afae60171390b1d43ca4c35441b1bd7b88c5dfffe2fbc3bf20,4,196684,outputs/raw_generations/open-source/codegemma_2b_P1_one_shot_python_400_v1.jsonl
156,9fa08caa9a7876afae60171390b1d43ca4c35441b1bd7b88c5dfffe2fbc3bf20,4,196684,outputs/segregated_results/open-source-base/raw/codegemma_2b_P1_one_shot_python_400_v1.jsonl
156,9fa08caa9a7876afae60171390b1d43ca4c35441b1bd7b88c5dfffe2fbc3bf20,4,196684,outputs/segregated_results/open-source-base/raw/open-source/codegemma_2b_P1_one_shot_python_400_v1.jsonl
157,a0cea129292a615cfe0daab4bc941c7f3c2d61a703f9e35079a5447b6e74d9ff,4,323794,outputs/correctness/codegemma_2b_P1_one_shot_python_400_v1_correctness.json_detailed.jsonl
157,a0cea129292a615cfe0daab4bc941c7f3c2d61a703f9e35079a5447b6e74d9ff,4,323794,outputs/evaluation-and-correctness-may2026/open-source/codegemma_2b_P1_one_shot_python_400_v1_code_grounded_detailed.jsonl
157,a0cea129292a615cfe0daab4bc941c7f3c2d61a703f9e35079a5447b6e74d9ff,4,323794,outputs/segregated_results/open-source-base/correctness/codegemma_2b_P1_one_shot_python_400_v1_correctness.json_detailed.jsonl
157,a0cea129292a615cfe0daab4bc941c7f3c2d61a703f9e35079a5447b6e74d9ff,4,323794,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_one_shot_python_400_v1_code_grounded_detailed.jsonl
158,a107e40bfa65b5d4566ad9a645d76503bf090ba358df6e462c640fdffa287adc,4,1280,outputs/correctness/qwen25_1_5b_instruct_P1_zero_shot_python_400_v1_correctness_summary.json
158,a107e40bfa65b5d4566ad9a645d76503bf090ba358df6e462c640fdffa287adc,4,1280,outputs/evaluation-and-correctness-may2026/open-source/qwen25_1_5b_instruct_P1_zero_shot_python_400_v1_code_grounded_summary.json
158,a107e40bfa65b5d4566ad9a645d76503bf090ba358df6e462c640fdffa287adc,4,1280,outputs/segregated_results/open-source-base/correctness/qwen25_1_5b_instruct_P1_zero_shot_python_400_v1_correctness_summary.json
158,a107e40bfa65b5d4566ad9a645d76503bf090ba358df6e462c640fdffa287adc,4,1280,outputs/segregated_results/open-source-base/may2026/open-source/qwen25_1_5b_instruct_P1_zero_shot_python_400_v1_code_grounded_summary.json
159,a176cd48275836f2c10c25460d4cc381d867ab1fc904b24bdc0d4054af83ba1f,4,8037,outputs/raw_generations/codegemma_2b_P1_zero_shot_20.jsonl
159,a176cd48275836f2c10c25460d4cc381d867ab1fc904b24bdc0d4054af83ba1f,4,8037,outputs/raw_generations/open-source/codegemma_2b_P1_zero_shot_20.jsonl
159,a176cd48275836f2c10c25460d4cc381d867ab1fc904b24bdc0d4054af83ba1f,4,8037,outputs/segregated_results/open-source-base/raw/codegemma_2b_P1_zero_shot_20.jsonl
159,a176cd48275836f2c10c25460d4cc381d867ab1fc904b24bdc0d4054af83ba1f,4,8037,outputs/segregated_results/open-source-base/raw/open-source/codegemma_2b_P1_zero_shot_20.jsonl
160,a206170681fe2ce1dfce3ecfe93ecd398b25346e06312a795db7eadde8e24212,4,323162,outputs/correctness/qwen25_1_5b_instruct_P1_few_shot_python_400_v1_correctness_detailed.jsonl
160,a206170681fe2ce1dfce3ecfe93ecd398b25346e06312a795db7eadde8e24212,4,323162,outputs/evaluation-and-correctness-may2026/open-source/qwen25_1_5b_instruct_P1_few_shot_python_400_v1_code_grounded_detailed.jsonl
160,a206170681fe2ce1dfce3ecfe93ecd398b25346e06312a795db7eadde8e24212,4,323162,outputs/segregated_results/open-source-base/correctness/qwen25_1_5b_instruct_P1_few_shot_python_400_v1_correctness_detailed.jsonl
160,a206170681fe2ce1dfce3ecfe93ecd398b25346e06312a795db7eadde8e24212,4,323162,outputs/segregated_results/open-source-base/may2026/open-source/qwen25_1_5b_instruct_P1_few_shot_python_400_v1_code_grounded_detailed.jsonl
161,a3d6138c2725f1c1059b9c1a6f64cd02f8e064f01c7c93b90dc6f09cde2df936,4,1300,outputs/correctness/qwen25_1_5b_instruct_P1_zero_shot_java_400_v1_correctness_summary.json
161,a3d6138c2725f1c1059b9c1a6f64cd02f8e064f01c7c93b90dc6f09cde2df936,4,1300,outputs/evaluation-and-correctness-may2026/open-source/qwen25_1_5b_instruct_P1_zero_shot_java_400_v1_code_grounded_summary.json
161,a3d6138c2725f1c1059b9c1a6f64cd02f8e064f01c7c93b90dc6f09cde2df936,4,1300,outputs/segregated_results/open-source-base/correctness/qwen25_1_5b_instruct_P1_zero_shot_java_400_v1_correctness_summary.json
161,a3d6138c2725f1c1059b9c1a6f64cd02f8e064f01c7c93b90dc6f09cde2df936,4,1300,outputs/segregated_results/open-source-base/may2026/open-source/qwen25_1_5b_instruct_P1_zero_shot_java_400_v1_code_grounded_summary.json
162,a56a397d6858e7aa3d86b78e7ec75ccdf829273da481bc9740b34a3a80559286,4,215050,outputs/raw_generations/commercial-new/deepseek_chat_P1_one_shot_javascript_400_v1.jsonl
162,a56a397d6858e7aa3d86b78e7ec75ccdf829273da481bc9740b34a3a80559286,4,215050,outputs/raw_generations/deepseek_chat_P1_one_shot_javascript_400_v1.jsonl
162,a56a397d6858e7aa3d86b78e7ec75ccdf829273da481bc9740b34a3a80559286,4,215050,outputs/segregated_results/commercial-base/raw/commercial-new/deepseek_chat_P1_one_shot_javascript_400_v1.jsonl
162,a56a397d6858e7aa3d86b78e7ec75ccdf829273da481bc9740b34a3a80559286,4,215050,outputs/segregated_results/commercial-base/raw/deepseek_chat_P1_one_shot_javascript_400_v1.jsonl
163,a5fa2f5b49c806306ae17c12f9a8862f99516af99fc58ea28c694b23a3c5f547,4,319480,outputs/correctness/qwen25_1_5b_instruct_P1_zero_shot_java_400_v1_correctness_detailed.jsonl
163,a5fa2f5b49c806306ae17c12f9a8862f99516af99fc58ea28c694b23a3c5f547,4,319480,outputs/evaluation-and-correctness-may2026/open-source/qwen25_1_5b_instruct_P1_zero_shot_java_400_v1_code_grounded_detailed.jsonl
163,a5fa2f5b49c806306ae17c12f9a8862f99516af99fc58ea28c694b23a3c5f547,4,319480,outputs/segregated_results/open-source-base/correctness/qwen25_1_5b_instruct_P1_zero_shot_java_400_v1_correctness_detailed.jsonl
163,a5fa2f5b49c806306ae17c12f9a8862f99516af99fc58ea28c694b23a3c5f547,4,319480,outputs/segregated_results/open-source-base/may2026/open-source/qwen25_1_5b_instruct_P1_zero_shot_java_400_v1_code_grounded_detailed.jsonl
164,a64c4721f44f0b855719fa147a8b38460f1e8223ca0d730873e6699e2e1414b4,4,149514,outputs/raw_generations/codegemma_2b_P1_zero_shot_python_300_ZS_v3.jsonl
164,a64c4721f44f0b855719fa147a8b38460f1e8223ca0d730873e6699e2e1414b4,4,149514,outputs/raw_generations/open-source/codegemma_2b_P1_zero_shot_python_300_ZS_v3.jsonl
164,a64c4721f44f0b855719fa147a8b38460f1e8223ca0d730873e6699e2e1414b4,4,149514,outputs/segregated_results/open-source-base/raw/codegemma_2b_P1_zero_shot_python_300_ZS_v3.jsonl
164,a64c4721f44f0b855719fa147a8b38460f1e8223ca0d730873e6699e2e1414b4,4,149514,outputs/segregated_results/open-source-base/raw/open-source/codegemma_2b_P1_zero_shot_python_300_ZS_v3.jsonl
165,a6d980208341714d90785e44ceae20f984b330618561a7ed4a14a8f6d7a0d22f,4,1285,outputs/correctness/qwen25_coder_1_5b_instruct_P1_few_shot_python_400_v1_correctness.json_summary.json
165,a6d980208341714d90785e44ceae20f984b330618561a7ed4a14a8f6d7a0d22f,4,1285,outputs/correctness/qwen25_coder_1_5b_instruct_P1_few_shot_python_400_v1_correctness_summary.json
165,a6d980208341714d90785e44ceae20f984b330618561a7ed4a14a8f6d7a0d22f,4,1285,outputs/segregated_results/open-source-base/correctness/qwen25_coder_1_5b_instruct_P1_few_shot_python_400_v1_correctness.json_summary.json
165,a6d980208341714d90785e44ceae20f984b330618561a7ed4a14a8f6d7a0d22f,4,1285,outputs/segregated_results/open-source-base/correctness/qwen25_coder_1_5b_instruct_P1_few_shot_python_400_v1_correctness_summary.json
166,abbb45b9e89ff9f152691a757c3e1bf04bfbc1be124f5551999b829df5973faa,4,111110,outputs/raw_generations/open-source/qwen25_coder_1_5b_instruct_P1_one_shot_python_200_t05_p09_k50_v1.jsonl
166,abbb45b9e89ff9f152691a757c3e1bf04bfbc1be124f5551999b829df5973faa,4,111110,outputs/raw_generations/qwen25_coder_1_5b_instruct_P1_one_shot_python_200_t05_p09_k50_v1.jsonl
166,abbb45b9e89ff9f152691a757c3e1bf04bfbc1be124f5551999b829df5973faa,4,111110,outputs/segregated_results/open-source-base/raw/open-source/qwen25_coder_1_5b_instruct_P1_one_shot_python_200_t05_p09_k50_v1.jsonl
166,abbb45b9e89ff9f152691a757c3e1bf04bfbc1be124f5551999b829df5973faa,4,111110,outputs/segregated_results/open-source-base/raw/qwen25_coder_1_5b_instruct_P1_one_shot_python_200_t05_p09_k50_v1.jsonl
167,ac377eec86cb9db8b897f7feb33428918e237659aad6a91efcfa7e66071c51eb,4,335652,outputs/correctness/qwen25_1_5b_instruct_P1_few_shot_java_400_v1_correctness_detailed.jsonl
167,ac377eec86cb9db8b897f7feb33428918e237659aad6a91efcfa7e66071c51eb,4,335652,outputs/evaluation-and-correctness-may2026/open-source/qwen25_1_5b_instruct_P1_few_shot_java_400_v1_code_grounded_detailed.jsonl
167,ac377eec86cb9db8b897f7feb33428918e237659aad6a91efcfa7e66071c51eb,4,335652,outputs/segregated_results/open-source-base/correctness/qwen25_1_5b_instruct_P1_few_shot_java_400_v1_correctness_detailed.jsonl
167,ac377eec86cb9db8b897f7feb33428918e237659aad6a91efcfa7e66071c51eb,4,335652,outputs/segregated_results/open-source-base/may2026/open-source/qwen25_1_5b_instruct_P1_few_shot_java_400_v1_code_grounded_detailed.jsonl
168,ac58f377da3d7121a2a71fc7568059078f1c0f38e46d775be9cd45042c21d486,4,1794724,outputs/raw_generations/commercial-new/gpt_5_1_codex_P1_zero_shot_python_400_v1.jsonl
168,ac58f377da3d7121a2a71fc7568059078f1c0f38e46d775be9cd45042c21d486,4,1794724,outputs/raw_generations/gpt_5_1_codex_P1_zero_shot_python_400_v1.jsonl
168,ac58f377da3d7121a2a71fc7568059078f1c0f38e46d775be9cd45042c21d486,4,1794724,outputs/segregated_results/commercial-base/raw/commercial-new/gpt_5_1_codex_P1_zero_shot_python_400_v1.jsonl
168,ac58f377da3d7121a2a71fc7568059078f1c0f38e46d775be9cd45042c21d486,4,1794724,outputs/segregated_results/commercial-base/raw/gpt_5_1_codex_P1_zero_shot_python_400_v1.jsonl
169,ace687ea9550bc24318e2c569c857c8b6c498716661119cc7e9cec3288c32faf,4,763254,outputs/raw_generations/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_python_1200_v1.jsonl
169,ace687ea9550bc24318e2c569c857c8b6c498716661119cc7e9cec3288c32faf,4,763254,outputs/raw_generations/qwen25_coder_1_5b_instruct_P1_zero_shot_python_1200_v1.jsonl
169,ace687ea9550bc24318e2c569c857c8b6c498716661119cc7e9cec3288c32faf,4,763254,outputs/segregated_results/open-source-base/raw/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_python_1200_v1.jsonl
169,ace687ea9550bc24318e2c569c857c8b6c498716661119cc7e9cec3288c32faf,4,763254,outputs/segregated_results/open-source-base/raw/qwen25_coder_1_5b_instruct_P1_zero_shot_python_1200_v1.jsonl
170,ad18d98816bb2d7a5eb22e082e0c78da04cf886f9257228f00d0e808682e4a4d,4,25546,outputs/evaluation-and-correctness-may2026/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_20_detailed.jsonl
170,ad18d98816bb2d7a5eb22e082e0c78da04cf886f9257228f00d0e808682e4a4d,4,25546,outputs/evaluations/qwen25_coder_1_5b_instruct_P1_zero_shot_20_eval.json_detailed.jsonl
170,ad18d98816bb2d7a5eb22e082e0c78da04cf886f9257228f00d0e808682e4a4d,4,25546,outputs/segregated_results/open-source-base/eval/qwen25_coder_1_5b_instruct_P1_zero_shot_20_eval.json_detailed.jsonl
170,ad18d98816bb2d7a5eb22e082e0c78da04cf886f9257228f00d0e808682e4a4d,4,25546,outputs/segregated_results/open-source-base/may2026/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_20_detailed.jsonl
171,ad7e5f48162a5da29e66bf204add86c30afe06c36a2845220cc099c2c78b9580,4,2082,outputs/evaluations/per_language_comparison_100.json
171,ad7e5f48162a5da29e66bf204add86c30afe06c36a2845220cc099c2c78b9580,4,2082,outputs/evaluations/per_language_comparison_balanced_300.json
171,ad7e5f48162a5da29e66bf204add86c30afe06c36a2845220cc099c2c78b9580,4,2082,outputs/segregated_results/shared-aggregate/eval/per_language_comparison_100.json
171,ad7e5f48162a5da29e66bf204add86c30afe06c36a2845220cc099c2c78b9580,4,2082,outputs/segregated_results/shared-aggregate/eval/per_language_comparison_balanced_300.json
