absolute_source_path,source_relative_path,filename,extension,size_bytes,modified_timestamp_utc,sha256,mime_or_logical_type,implementation_stage,candidate_model_slug,candidate_language,candidate_prompt_regime,candidate_sample_count,candidate_artefact_type,diagnostic_markers,credential_or_private_risk,absolute_path_count,proposed_destination,publication_action,rationale,confidence_level,manual_review
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\commercial-base\raw\gpt_5_4_P1_zero_shot_javascript_400_v1.jsonl,outputs/segregated_results/commercial-base/raw/gpt_5_4_P1_zero_shot_javascript_400_v1.jsonl,gpt_5_4_P1_zero_shot_javascript_400_v1.jsonl,.jsonl,1862421,2026-04-17T02:54:12.632645+00:00,b7b873715ae850ca4b4364d63a94ee98870b73ee3a84c60831bb24124f7a7e4f,application/octet-stream,unknown,,javascript,ZS,400,unknown_manual_review,,,100,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\commercial-base\raw\gpt_5_4_P1_zero_shot_python_400_v1.jsonl,outputs/segregated_results/commercial-base/raw/gpt_5_4_P1_zero_shot_python_400_v1.jsonl,gpt_5_4_P1_zero_shot_python_400_v1.jsonl,.jsonl,1781846,2026-04-17T02:46:29.874314+00:00,0aa32590a5d96a9502298a319a8bd104b01d89b3031a0f9b0eade33f3f175916,application/octet-stream,unknown,,python,ZS,400,unknown_manual_review,,,100,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\index\copy_errors.csv,outputs/segregated_results/index/copy_errors.csv,copy_errors.csv,.csv,45,2026-07-16T02:54:42.450710+00:00,a1e14b2f2955a441c6172db84fb10ddab9193533fe536874653ccaf27eb540e7,application/vnd.ms-excel,unknown,,,,,unknown_manual_review,,,0,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\index\final_report_run_details.csv,outputs/segregated_results/index/final_report_run_details.csv,final_report_run_details.csv,.csv,131351,2026-07-16T14:05:40.398997+00:00,c90244d38bd73b8044df98eff3d2400ded91625a4555dd5f233b2ae4b63b2768,application/vnd.ms-excel,unknown,,,,,unknown_manual_review,,,0,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\index\main_400_artifact_verification.csv,outputs/segregated_results/index/main_400_artifact_verification.csv,main_400_artifact_verification.csv,.csv,69385,2026-07-16T02:17:15.875997+00:00,4e7606e4fecd28ad39652ad8a995aedeca0beae74afe77c2836bf93cdca11553,application/vnd.ms-excel,unknown,,,,400,unknown_manual_review,,,0,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\index\main_400_artifact_verification_from_index.csv,outputs/segregated_results/index/main_400_artifact_verification_from_index.csv,main_400_artifact_verification_from_index.csv,.csv,132716,2026-07-16T02:18:03.676433+00:00,fd45144023e4b15b27c50effa69f222c6d4f51a98c1df3637626d3d4490231a6,application/vnd.ms-excel,unknown,,,,400,unknown_manual_review,,,0,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\index\main_400_core_run_presence.csv,outputs/segregated_results/index/main_400_core_run_presence.csv,main_400_core_run_presence.csv,.csv,8591,2026-07-16T02:18:58.942987+00:00,8cf63ef5f4a61808abc8210b9b3dbd920002fbb22d0d79de0cd63330b56b8719,application/vnd.ms-excel,unknown,,,,400,unknown_manual_review,,,0,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\index\main_400_run_matrix.csv,outputs/segregated_results/index/main_400_run_matrix.csv,main_400_run_matrix.csv,.csv,3823,2026-07-16T02:54:42.448805+00:00,1983e220973673a0a9bdc5d5c90ff547fb4082978fa1bb178b9ee7e71ac9eafc,application/vnd.ms-excel,unknown,,,,400,unknown_manual_review,,,0,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\index\segregated_results_index.csv,outputs/segregated_results/index/segregated_results_index.csv,segregated_results_index.csv,.csv,529344,2026-07-16T02:54:41.823642+00:00,e1961544a82ad19ca905fc013c2192a053d2451f5eff1e3914fc466dc45d6d3d,application/vnd.ms-excel,unknown,,,,,unknown_manual_review,,,0,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\index\segregated_results_summary.csv,outputs/segregated_results/index/segregated_results_summary.csv,segregated_results_summary.csv,.csv,190,2026-07-16T02:54:41.825873+00:00,42b0c3df5e78a88d35248b0e293b418d14dcd8b2c481e7dc7c70e85aa6cefcad,application/vnd.ms-excel,unknown,,,,,unknown_manual_review,,,0,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\_long_paths\6e3782837340_qwen25_coder_1_5b_instruct_P1_zero_shot_python_400_t07_p095_k50_v1_detailed.jsonl,outputs/segregated_results/open-source-base/_long_paths/6e3782837340_qwen25_coder_1_5b_instruct_P1_zero_shot_python_400_t07_p095_k50_v1_detailed.jsonl,6e3782837340_qwen25_coder_1_5b_instruct_P1_zero_shot_python_400_t07_p095_k50_v1_detailed.jsonl,.jsonl,412453,2026-05-16T02:16:35.099341+00:00,c8c082edcb148bc00274a5d50345be22f19cb6c18a4336ce81de82209cdb0448,application/octet-stream,unknown,qwen2_5_coder_1_5b_instruct,python,ZS,400,unknown_manual_review,,,15,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\codegemma_2b_P1_few_shot_java_400_v1_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_few_shot_java_400_v1_detailed.jsonl,codegemma_2b_P1_few_shot_java_400_v1_detailed.jsonl,.jsonl,374247,2026-05-11T18:21:14.398975+00:00,04a086e5aa7b6828de3d25567a12405728a38fce80d972493425640056307a72,application/octet-stream,unknown,codegemma_2b,java,FS,400,unknown_manual_review,,,13,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\codegemma_2b_P1_few_shot_java_400_v1_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_few_shot_java_400_v1_summary.json,codegemma_2b_P1_few_shot_java_400_v1_summary.json,.json,1091,2026-05-11T18:21:14.408980+00:00,a7b8f272da765d4ee923ea56e91e8710645ecd426fd4a13bf16011f71b59bb01,application/json,unknown,codegemma_2b,java,FS,400,unknown_manual_review,,,0,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\codegemma_2b_P1_few_shot_javascript_400_v1_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_few_shot_javascript_400_v1_detailed.jsonl,codegemma_2b_P1_few_shot_javascript_400_v1_detailed.jsonl,.jsonl,360312,2026-05-11T18:18:57.190278+00:00,36559f6ad4e3a6ce12b6bc25b5f53e8b06ec458ec295de285743c99e587ad5b4,application/octet-stream,unknown,codegemma_2b,javascript,FS,400,unknown_manual_review,,,13,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\codegemma_2b_P1_few_shot_javascript_400_v1_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_few_shot_javascript_400_v1_summary.json,codegemma_2b_P1_few_shot_javascript_400_v1_summary.json,.json,1109,2026-05-11T18:18:57.200080+00:00,2b668f13e67a2529a0a2b52276b684dc5a9ec8410d6b5a8ad52b30bcd3522aca,application/json,unknown,codegemma_2b,javascript,FS,400,unknown_manual_review,,,0,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\codegemma_2b_P1_few_shot_python_400_v1_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_few_shot_python_400_v1_detailed.jsonl,codegemma_2b_P1_few_shot_python_400_v1_detailed.jsonl,.jsonl,338879,2026-05-11T18:23:03.418142+00:00,eff1b220fad614e7712543f80dcfc1f3e697f43095af669354352cc4d03c6389,application/octet-stream,unknown,codegemma_2b,python,FS,400,unknown_manual_review,,,16,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\codegemma_2b_P1_few_shot_python_400_v1_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_few_shot_python_400_v1_summary.json,codegemma_2b_P1_few_shot_python_400_v1_summary.json,.json,1099,2026-05-11T18:23:03.429141+00:00,04f34779ce0fc26a7f172bde070b698dda16e2b9c8a9a4184b8828c02466483d,application/json,unknown,codegemma_2b,python,FS,400,unknown_manual_review,,,0,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\codegemma_2b_P1_one_shot_java_400_v1_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_one_shot_java_400_v1_detailed.jsonl,codegemma_2b_P1_one_shot_java_400_v1_detailed.jsonl,.jsonl,315728,2026-05-11T18:26:50.226092+00:00,208e55ca4ead8302c9fba0b414671e70fad7418fb079cd165202a5a85323eaf0,application/octet-stream,unknown,codegemma_2b,java,OS,400,unknown_manual_review,,,16,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\codegemma_2b_P1_one_shot_java_400_v1_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_one_shot_java_400_v1_summary.json,codegemma_2b_P1_one_shot_java_400_v1_summary.json,.json,1093,2026-05-11T18:26:50.236092+00:00,fb93da3e1707406a8bb40fc7812d2d4a9d3500ae2d9eff88f7fe55d244e257b5,application/json,unknown,codegemma_2b,java,OS,400,unknown_manual_review,,,0,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\codegemma_2b_P1_one_shot_javascript_400_v1_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_one_shot_javascript_400_v1_detailed.jsonl,codegemma_2b_P1_one_shot_javascript_400_v1_detailed.jsonl,.jsonl,309372,2026-05-11T18:24:36.492213+00:00,f6e8bb4526627706d7897c0bdad20e7700d8c3169ad0e00f1555357250954f80,application/octet-stream,unknown,codegemma_2b,javascript,OS,400,unknown_manual_review,,,13,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\codegemma_2b_P1_one_shot_javascript_400_v1_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_one_shot_javascript_400_v1_summary.json,codegemma_2b_P1_one_shot_javascript_400_v1_summary.json,.json,1107,2026-05-11T18:24:36.500732+00:00,7db8ffaf0fff4563c549925108807f975caa13a99fc737a27bc8bbd19f9d51db,application/json,unknown,codegemma_2b,javascript,OS,400,unknown_manual_review,,,0,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\codegemma_2b_P1_one_shot_python_400_v1_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_one_shot_python_400_v1_detailed.jsonl,codegemma_2b_P1_one_shot_python_400_v1_detailed.jsonl,.jsonl,334977,2026-05-11T18:29:15.596363+00:00,2467a4422d99f4f7631acf766cdb2a8cc81009f76937751c5e7e184d252890cb,application/octet-stream,unknown,codegemma_2b,python,OS,400,unknown_manual_review,,,15,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\codegemma_2b_P1_one_shot_python_400_v1_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_one_shot_python_400_v1_summary.json,codegemma_2b_P1_one_shot_python_400_v1_summary.json,.json,1097,2026-05-11T18:29:15.606359+00:00,148c3e3d401047426949a75f7309fd3e5a4a8768fc5e659bf07d0a57d89cb6a7,application/json,unknown,codegemma_2b,python,OS,400,unknown_manual_review,,,0,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\codegemma_2b_P1_zero_shot_20_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_zero_shot_20_detailed.jsonl,codegemma_2b_P1_zero_shot_20_detailed.jsonl,.jsonl,14061,2026-05-11T18:29:26.483333+00:00,49453d0cb487277e9abfef5e9823c6188697f78cc6961efe9976a50c9eb776b0,application/octet-stream,unknown,codegemma_2b,,ZS,,unknown_manual_review,,,0,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\codegemma_2b_P1_zero_shot_20_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_zero_shot_20_summary.json,codegemma_2b_P1_zero_shot_20_summary.json,.json,1021,2026-05-11T18:29:26.494336+00:00,11ef1f150eeff0fd079e01dbe5d81859b37282e1a9f097baa792667ca93d77b5,application/json,unknown,codegemma_2b,,ZS,,unknown_manual_review,,,0,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\codegemma_2b_P1_zero_shot_java_400_v1_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_zero_shot_java_400_v1_detailed.jsonl,codegemma_2b_P1_zero_shot_java_400_v1_detailed.jsonl,.jsonl,411779,2026-05-11T18:34:16.769951+00:00,ba45db8063b8232aa4cd240e095a45127819af3e8fd6d2d3a8fffa8f5af40483,application/octet-stream,unknown,codegemma_2b,java,ZS,400,unknown_manual_review,,,16,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\codegemma_2b_P1_zero_shot_java_400_v1_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_zero_shot_java_400_v1_summary.json,codegemma_2b_P1_zero_shot_java_400_v1_summary.json,.json,1098,2026-05-11T18:34:16.781462+00:00,abeaa11e25116daff3b92f709c9210e11f9a9244b1f86f5333a9f94a23227c15,application/json,unknown,codegemma_2b,java,ZS,400,unknown_manual_review,,,0,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\codegemma_2b_P1_zero_shot_javascript_400_v1_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_zero_shot_javascript_400_v1_detailed.jsonl,codegemma_2b_P1_zero_shot_javascript_400_v1_detailed.jsonl,.jsonl,410812,2026-05-11T18:31:49.242038+00:00,4bbc547dffaf836cf0e3259076153a99ea056e7c211da0b21b87ff728890d44f,application/octet-stream,unknown,codegemma_2b,javascript,ZS,400,unknown_manual_review,,,15,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\codegemma_2b_P1_zero_shot_javascript_400_v1_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_zero_shot_javascript_400_v1_summary.json,codegemma_2b_P1_zero_shot_javascript_400_v1_summary.json,.json,1108,2026-05-11T18:31:49.254039+00:00,717a294d250dce3e086624ce0f09a717a65c79e0863f68842ee3b2cefcffdc9f,application/json,unknown,codegemma_2b,javascript,ZS,400,unknown_manual_review,,,0,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\codegemma_2b_P1_zero_shot_python_300_ZS_v3_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_zero_shot_python_300_ZS_v3_detailed.jsonl,codegemma_2b_P1_zero_shot_python_300_ZS_v3_detailed.jsonl,.jsonl,249789,2026-05-11T18:36:50.623857+00:00,825d0a07a9eb635f98d23eee434a1d662184ca99cc67827477a8e57ce59abd4a,application/octet-stream,unknown,codegemma_2b,python,ZS,300,unknown_manual_review,,,14,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\codegemma_2b_P1_zero_shot_python_300_ZS_v3_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_zero_shot_python_300_ZS_v3_summary.json,codegemma_2b_P1_zero_shot_python_300_ZS_v3_summary.json,.json,1099,2026-05-11T18:36:50.631855+00:00,b95eb020d433912112772760366f0da41d2ae49b3c40fcf4ec6e7fac30251f47,application/json,unknown,codegemma_2b,python,ZS,300,unknown_manual_review,,,0,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\codegemma_2b_P1_zero_shot_python_400_v1_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_zero_shot_python_400_v1_detailed.jsonl,codegemma_2b_P1_zero_shot_python_400_v1_detailed.jsonl,.jsonl,327825,2026-05-11T18:38:57.113754+00:00,9be900dd892991ebf044d2f8a834103dbe6c9b51e770dcb06eed1d543e74dcb8,application/octet-stream,unknown,codegemma_2b,python,ZS,400,unknown_manual_review,,,15,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\codegemma_2b_P1_zero_shot_python_400_v1_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/codegemma_2b_P1_zero_shot_python_400_v1_summary.json,codegemma_2b_P1_zero_shot_python_400_v1_summary.json,.json,1096,2026-05-11T18:38:57.120754+00:00,e6910e5259c997ff33c8e398111a6ca23886629d0b10627d83a95514a504ba0a,application/json,unknown,codegemma_2b,python,ZS,400,unknown_manual_review,,,0,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\gemma_2_2b_it_P1_few_shot_java_400_v1_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_few_shot_java_400_v1_detailed.jsonl,gemma_2_2b_it_P1_few_shot_java_400_v1_detailed.jsonl,.jsonl,367937,2026-05-11T18:42:58.576410+00:00,ebb8dd90b80d70e79e51f28b6f1613f216d886376e4cf87e0c2f6956f897c6eb,application/octet-stream,unknown,gemma_2_2b_it,java,FS,400,unknown_manual_review,,,14,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\gemma_2_2b_it_P1_few_shot_java_400_v1_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_few_shot_java_400_v1_summary.json,gemma_2_2b_it_P1_few_shot_java_400_v1_summary.json,.json,1093,2026-05-11T18:42:58.589476+00:00,eb5a6d2502ec9a4406a4714a13b1a2fc6e4889340be5c41b56b649d8dc5d5803,application/json,unknown,gemma_2_2b_it,java,FS,400,unknown_manual_review,,,0,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\gemma_2_2b_it_P1_few_shot_javascript_400_v1_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_few_shot_javascript_400_v1_detailed.jsonl,gemma_2_2b_it_P1_few_shot_javascript_400_v1_detailed.jsonl,.jsonl,326885,2026-05-11T18:40:41.632221+00:00,1ac572703c2819f7f87b86fc8655e43bcbb36ce957eb32a8b5f13d1cdd62955d,application/octet-stream,unknown,gemma_2_2b_it,javascript,FS,400,unknown_manual_review,,,13,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\gemma_2_2b_it_P1_few_shot_javascript_400_v1_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_few_shot_javascript_400_v1_summary.json,gemma_2_2b_it_P1_few_shot_javascript_400_v1_summary.json,.json,1105,2026-05-11T18:40:41.641224+00:00,958803cac4d812b6f0d99b0d0052df55c2ab4040ebd981e810305087706bb1e7,application/json,unknown,gemma_2_2b_it,javascript,FS,400,unknown_manual_review,,,0,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\gemma_2_2b_it_P1_few_shot_python_400_v1_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_few_shot_python_400_v1_detailed.jsonl,gemma_2_2b_it_P1_few_shot_python_400_v1_detailed.jsonl,.jsonl,335665,2026-05-11T18:44:50.499134+00:00,fdd82dcc040c238df733e6734ee5d9ee7252c868d28e93088195b5e2282a9dd8,application/octet-stream,unknown,gemma_2_2b_it,python,FS,400,unknown_manual_review,,,15,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\gemma_2_2b_it_P1_few_shot_python_400_v1_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_few_shot_python_400_v1_summary.json,gemma_2_2b_it_P1_few_shot_python_400_v1_summary.json,.json,1099,2026-05-11T18:44:50.510454+00:00,66b63abeb57b640bee1fa3e8e395877e766da14a00cbd6aadeb7fcef6c95c204,application/json,unknown,gemma_2_2b_it,python,FS,400,unknown_manual_review,,,0,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\gemma_2_2b_it_P1_one_shot_java_400_v1_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_one_shot_java_400_v1_detailed.jsonl,gemma_2_2b_it_P1_one_shot_java_400_v1_detailed.jsonl,.jsonl,319988,2026-05-11T18:48:26.791012+00:00,7e920d23382ce800f152512ca79299ed34c6bc9541849095baf8b15648644fbc,application/octet-stream,unknown,gemma_2_2b_it,java,OS,400,unknown_manual_review,,,14,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\gemma_2_2b_it_P1_one_shot_java_400_v1_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_one_shot_java_400_v1_summary.json,gemma_2_2b_it_P1_one_shot_java_400_v1_summary.json,.json,1097,2026-05-11T18:48:26.801011+00:00,0e8967b20158f1f5c3468c9b06ae608722b2e05c673465179d20f40e65fbe660,application/json,unknown,gemma_2_2b_it,java,OS,400,unknown_manual_review,,,0,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\gemma_2_2b_it_P1_one_shot_javascript_400_v1_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_one_shot_javascript_400_v1_detailed.jsonl,gemma_2_2b_it_P1_one_shot_javascript_400_v1_detailed.jsonl,.jsonl,314198,2026-05-11T18:46:25.438014+00:00,79c362933e09573a081af1bb73483c4c076e4557ee678b9cc974955d842fd1ae,application/octet-stream,unknown,gemma_2_2b_it,javascript,OS,400,unknown_manual_review,,,13,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\gemma_2_2b_it_P1_one_shot_javascript_400_v1_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_one_shot_javascript_400_v1_summary.json,gemma_2_2b_it_P1_one_shot_javascript_400_v1_summary.json,.json,1109,2026-05-11T18:46:25.448012+00:00,d120f53bcb8bd7dc4747287fb4e572556cdc2d8e00facfd3085c16bcc6f3c8eb,application/json,unknown,gemma_2_2b_it,javascript,OS,400,unknown_manual_review,,,0,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\gemma_2_2b_it_P1_one_shot_python_400_v1_detailed.jsonl,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_one_shot_python_400_v1_detailed.jsonl,gemma_2_2b_it_P1_one_shot_python_400_v1_detailed.jsonl,.jsonl,339688,2026-05-11T18:50:21.951902+00:00,5c8545bd67d97011a1addfa29d8d6639642879a09711a0dfc0102fb617eac6b4,application/octet-stream,unknown,gemma_2_2b_it,python,OS,400,unknown_manual_review,,,15,,manual_review,unclassified artefact,low,YES
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\segregated_results\open-source-base\may2026\open-source\gemma_2_2b_it_P1_one_shot_python_400_v1_summary.json,outputs/segregated_results/open-source-base/may2026/open-source/gemma_2_2b_it_P1_one_shot_python_400_v1_summary.json,gemma_2_2b_it_P1_one_shot_python_400_v1_summary.json,.json,1097,2026-05-11T18:50:21.962903+00:00,bbe1462d7aab6833cd39728d5b4aa707fad91fc1b28de3cbac460296d526dfd1,application/json,unknown,gemma_2_2b_it,python,OS,400,unknown_manual_review,,,0,,manual_review,unclassified artefact,low,YES
