absolute_source_path,source_relative_path,filename,extension,size_bytes,modified_timestamp_utc,sha256,mime_or_logical_type,implementation_stage,candidate_model_slug,candidate_language,candidate_prompt_regime,candidate_sample_count,candidate_artefact_type,diagnostic_markers,credential_or_private_risk,absolute_path_count,proposed_destination,publication_action,rationale,confidence_level,manual_review
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\correctness\qwen25_1_5b_instruct_lora_multilang_P1_few_shot_javascript_400_v1_correctness_detailed.jsonl,outputs/correctness/qwen25_1_5b_instruct_lora_multilang_P1_few_shot_javascript_400_v1_correctness_detailed.jsonl,qwen25_1_5b_instruct_lora_multilang_P1_few_shot_javascript_400_v1_correctness_detailed.jsonl,.jsonl,334400,2026-07-16T02:53:11.452857+00:00,6c3cd6c4d37da4d00b9cd087ff859fdc0b355bf5f90cae88cffdc7e3424d1cd0,application/octet-stream,code_grounded_evaluation,qwen2_5_1_5b_instruct_lora,javascript,FS,400,code_grounded_detailed,,,1,experiments/core_400/qwen2_5_1_5b_instruct_lora/javascript/fs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\correctness\qwen25_1_5b_instruct_lora_multilang_P1_few_shot_javascript_400_v1_correctness_summary.json,outputs/correctness/qwen25_1_5b_instruct_lora_multilang_P1_few_shot_javascript_400_v1_correctness_summary.json,qwen25_1_5b_instruct_lora_multilang_P1_few_shot_javascript_400_v1_correctness_summary.json,.json,1614,2026-07-16T02:53:11.454854+00:00,af83f1c4b4f2865ba54778eff7163940e741be45080eb455c45f030e6ed8c72f,application/json,code_grounded_evaluation,qwen2_5_1_5b_instruct_lora,javascript,FS,400,code_grounded_summary,,,2,experiments/core_400/qwen2_5_1_5b_instruct_lora/javascript/fs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\correctness\qwen25_1_5b_instruct_lora_multilang_P1_few_shot_python_400_v1_correctness_detailed.jsonl,outputs/correctness/qwen25_1_5b_instruct_lora_multilang_P1_few_shot_python_400_v1_correctness_detailed.jsonl,qwen25_1_5b_instruct_lora_multilang_P1_few_shot_python_400_v1_correctness_detailed.jsonl,.jsonl,335797,2026-07-16T02:53:11.106620+00:00,96f9ce5aa86f7fda1f36d77d069b6c29fb34cade4f956a9d58bbaf43d2337a08,application/octet-stream,code_grounded_evaluation,qwen2_5_1_5b_instruct_lora,python,FS,400,code_grounded_detailed,,,2,experiments/core_400/qwen2_5_1_5b_instruct_lora/python/fs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\correctness\qwen25_1_5b_instruct_lora_multilang_P1_few_shot_python_400_v1_correctness_summary.json,outputs/correctness/qwen25_1_5b_instruct_lora_multilang_P1_few_shot_python_400_v1_correctness_summary.json,qwen25_1_5b_instruct_lora_multilang_P1_few_shot_python_400_v1_correctness_summary.json,.json,1584,2026-07-16T02:53:11.109619+00:00,9fdb956cc8851a04fffc40cfbecdef8b4026ab2e8b4d2e8c2d715aa610a17e6d,application/json,code_grounded_evaluation,qwen2_5_1_5b_instruct_lora,python,FS,400,code_grounded_summary,,,2,experiments/core_400/qwen2_5_1_5b_instruct_lora/python/fs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\correctness\qwen25_1_5b_instruct_lora_multilang_P1_one_shot_java_400_v1_correctness_detailed.jsonl,outputs/correctness/qwen25_1_5b_instruct_lora_multilang_P1_one_shot_java_400_v1_correctness_detailed.jsonl,qwen25_1_5b_instruct_lora_multilang_P1_one_shot_java_400_v1_correctness_detailed.jsonl,.jsonl,340074,2026-07-16T02:53:10.716814+00:00,342faa9c2482ff461f696bdec63ab20d7a713d38b762dd8b0b0769a5bf4bbe2c,application/octet-stream,code_grounded_evaluation,qwen2_5_1_5b_instruct_lora,java,OS,400,code_grounded_detailed,,,3,experiments/core_400/qwen2_5_1_5b_instruct_lora/java/os/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\correctness\qwen25_1_5b_instruct_lora_multilang_P1_one_shot_java_400_v1_correctness_summary.json,outputs/correctness/qwen25_1_5b_instruct_lora_multilang_P1_one_shot_java_400_v1_correctness_summary.json,qwen25_1_5b_instruct_lora_multilang_P1_one_shot_java_400_v1_correctness_summary.json,.json,1596,2026-07-16T02:53:10.719815+00:00,92e4daa4309c93a74a7537938aa69550b3e230e1cee7c76c491d4646690a5cda,application/json,code_grounded_evaluation,qwen2_5_1_5b_instruct_lora,java,OS,400,code_grounded_summary,,,2,experiments/core_400/qwen2_5_1_5b_instruct_lora/java/os/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\correctness\qwen25_1_5b_instruct_lora_multilang_P1_one_shot_javascript_400_v1_correctness_detailed.jsonl,outputs/correctness/qwen25_1_5b_instruct_lora_multilang_P1_one_shot_javascript_400_v1_correctness_detailed.jsonl,qwen25_1_5b_instruct_lora_multilang_P1_one_shot_javascript_400_v1_correctness_detailed.jsonl,.jsonl,344581,2026-07-16T02:53:10.885284+00:00,c908934de47fd5a5b186e0c68acadbb966525a04991ca506dae2fe8be469ad8a,application/octet-stream,code_grounded_evaluation,qwen2_5_1_5b_instruct_lora,javascript,OS,400,code_grounded_detailed,,,3,experiments/core_400/qwen2_5_1_5b_instruct_lora/javascript/os/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\correctness\qwen25_1_5b_instruct_lora_multilang_P1_one_shot_javascript_400_v1_correctness_summary.json,outputs/correctness/qwen25_1_5b_instruct_lora_multilang_P1_one_shot_javascript_400_v1_correctness_summary.json,qwen25_1_5b_instruct_lora_multilang_P1_one_shot_javascript_400_v1_correctness_summary.json,.json,1610,2026-07-16T02:53:10.887284+00:00,3ea2ed7287af992ce81dd4a52260fc07dae5d145b06746f522509eb1363c0dc0,application/json,code_grounded_evaluation,qwen2_5_1_5b_instruct_lora,javascript,OS,400,code_grounded_summary,,,2,experiments/core_400/qwen2_5_1_5b_instruct_lora/javascript/os/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\correctness\qwen25_1_5b_instruct_lora_multilang_P1_one_shot_python_400_v1_correctness_detailed.jsonl,outputs/correctness/qwen25_1_5b_instruct_lora_multilang_P1_one_shot_python_400_v1_correctness_detailed.jsonl,qwen25_1_5b_instruct_lora_multilang_P1_one_shot_python_400_v1_correctness_detailed.jsonl,.jsonl,336961,2026-07-16T02:53:10.540383+00:00,e1669edd9b5b62d61d7bc9e3e41309e360dd4d06a68f61bd90512f3100e0377e,application/octet-stream,code_grounded_evaluation,qwen2_5_1_5b_instruct_lora,python,OS,400,code_grounded_detailed,,,3,experiments/core_400/qwen2_5_1_5b_instruct_lora/python/os/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\correctness\qwen25_1_5b_instruct_lora_multilang_P1_one_shot_python_400_v1_correctness_summary.json,outputs/correctness/qwen25_1_5b_instruct_lora_multilang_P1_one_shot_python_400_v1_correctness_summary.json,qwen25_1_5b_instruct_lora_multilang_P1_one_shot_python_400_v1_correctness_summary.json,.json,1578,2026-07-16T02:53:10.543562+00:00,ace8d0b18c2a8b17c4da7241cbc301aead601b4cd024360cd1c43f07d23b7a83,application/json,code_grounded_evaluation,qwen2_5_1_5b_instruct_lora,python,OS,400,code_grounded_summary,,,2,experiments/core_400/qwen2_5_1_5b_instruct_lora/python/os/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\correctness\qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_java_400_v1_correctness_detailed.jsonl,outputs/correctness/qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_java_400_v1_correctness_detailed.jsonl,qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_java_400_v1_correctness_detailed.jsonl,.jsonl,351183,2026-07-16T02:53:10.144850+00:00,c4f5a8ddfea5c512b855a6b8c41a8d82fdce993bf26b763e83b1460f05acef6f,application/octet-stream,code_grounded_evaluation,qwen2_5_1_5b_instruct_lora,java,ZS,400,code_grounded_detailed,,,1,experiments/core_400/qwen2_5_1_5b_instruct_lora/java/zs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\correctness\qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_java_400_v1_correctness_summary.json,outputs/correctness/qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_java_400_v1_correctness_summary.json,qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_java_400_v1_correctness_summary.json,.json,1599,2026-07-16T02:53:10.147857+00:00,600e6a3b16ca05ba83f6c7db326afd879be3bda8fb7318d7359c90c52551be32,application/json,code_grounded_evaluation,qwen2_5_1_5b_instruct_lora,java,ZS,400,code_grounded_summary,,,2,experiments/core_400/qwen2_5_1_5b_instruct_lora/java/zs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\correctness\qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_javascript_400_v1_correctness_detailed.jsonl,outputs/correctness/qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_javascript_400_v1_correctness_detailed.jsonl,qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_javascript_400_v1_correctness_detailed.jsonl,.jsonl,363069,2026-07-16T02:53:10.323408+00:00,163a08e3ea528b74f71bb26ef3f23c5922b7e534f6d7d1705a2d809f91cadac2,application/octet-stream,code_grounded_evaluation,qwen2_5_1_5b_instruct_lora,javascript,ZS,400,code_grounded_detailed,,,8,experiments/core_400/qwen2_5_1_5b_instruct_lora/javascript/zs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\correctness\qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_javascript_400_v1_correctness_summary.json,outputs/correctness/qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_javascript_400_v1_correctness_summary.json,qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_javascript_400_v1_correctness_summary.json,.json,1613,2026-07-16T02:53:10.327409+00:00,d9ad8a34144d4f4243a71acaaf37d305148fafc3668e6ce778e4f3325bfc5372,application/json,code_grounded_evaluation,qwen2_5_1_5b_instruct_lora,javascript,ZS,400,code_grounded_summary,,,2,experiments/core_400/qwen2_5_1_5b_instruct_lora/javascript/zs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\correctness\qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_python_400_v1_correctness_detailed.jsonl,outputs/correctness/qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_python_400_v1_correctness_detailed.jsonl,qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_python_400_v1_correctness_detailed.jsonl,.jsonl,340513,2026-07-16T02:53:09.968344+00:00,e1edac367886adbc29c9ae6c715e6aa077eef18a92197b72dc71e550f46e38e5,application/octet-stream,code_grounded_evaluation,qwen2_5_1_5b_instruct_lora,python,ZS,400,code_grounded_detailed,,,3,experiments/core_400/qwen2_5_1_5b_instruct_lora/python/zs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\correctness\qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_python_400_v1_correctness_summary.json,outputs/correctness/qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_python_400_v1_correctness_summary.json,qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_python_400_v1_correctness_summary.json,.json,1581,2026-07-16T02:53:09.971348+00:00,8b157f7e443229340306c73c8fb2d82a66cc1b5e015947c78df510583c242187,application/json,code_grounded_evaluation,qwen2_5_1_5b_instruct_lora,python,ZS,400,code_grounded_summary,,,2,experiments/core_400/qwen2_5_1_5b_instruct_lora/python/zs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\correctness\qwen25_1_5b_instruct_P1_few_shot_java_400_v1_correctness_detailed.jsonl,outputs/correctness/qwen25_1_5b_instruct_P1_few_shot_java_400_v1_correctness_detailed.jsonl,qwen25_1_5b_instruct_P1_few_shot_java_400_v1_correctness_detailed.jsonl,.jsonl,335652,2026-07-16T01:49:31.210121+00:00,ac377eec86cb9db8b897f7feb33428918e237659aad6a91efcfa7e66071c51eb,application/octet-stream,code_grounded_evaluation,qwen2_5_1_5b_instruct,java,FS,400,code_grounded_detailed,,,0,experiments/core_400/qwen2_5_1_5b_instruct/java/fs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\correctness\qwen25_1_5b_instruct_P1_few_shot_java_400_v1_correctness_summary.json,outputs/correctness/qwen25_1_5b_instruct_P1_few_shot_java_400_v1_correctness_summary.json,qwen25_1_5b_instruct_P1_few_shot_java_400_v1_correctness_summary.json,.json,1293,2026-07-16T01:49:31.214119+00:00,be0ccd2544f69c3d7c32ffd694e2ebdfb9eb61a02581d20bf5731784b7c99cd8,application/json,code_grounded_evaluation,qwen2_5_1_5b_instruct,java,FS,400,code_grounded_summary,,,0,experiments/core_400/qwen2_5_1_5b_instruct/java/fs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\correctness\qwen25_1_5b_instruct_P1_few_shot_javascript_400_v1_correctness_detailed.jsonl,outputs/correctness/qwen25_1_5b_instruct_P1_few_shot_javascript_400_v1_correctness_detailed.jsonl,qwen25_1_5b_instruct_P1_few_shot_javascript_400_v1_correctness_detailed.jsonl,.jsonl,314539,2026-07-16T01:49:31.004140+00:00,69932a1e04488f0c84d71962a15f228268434f3d0ec6701e452a6a34f13db293,application/octet-stream,code_grounded_evaluation,qwen2_5_1_5b_instruct,javascript,FS,400,code_grounded_detailed,,,0,experiments/core_400/qwen2_5_1_5b_instruct/javascript/fs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\correctness\qwen25_1_5b_instruct_P1_few_shot_javascript_400_v1_correctness_summary.json,outputs/correctness/qwen25_1_5b_instruct_P1_few_shot_javascript_400_v1_correctness_summary.json,qwen25_1_5b_instruct_P1_few_shot_javascript_400_v1_correctness_summary.json,.json,1309,2026-07-16T01:49:31.009141+00:00,81cb9c99dcfa7eb8f25cf3c91fe0438144385f7a26e8b94d9e57966c8e262309,application/json,code_grounded_evaluation,qwen2_5_1_5b_instruct,javascript,FS,400,code_grounded_summary,,,0,experiments/core_400/qwen2_5_1_5b_instruct/javascript/fs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\correctness\qwen25_1_5b_instruct_P1_few_shot_python_300_v1_correctness.json_detailed.jsonl,outputs/correctness/qwen25_1_5b_instruct_P1_few_shot_python_300_v1_correctness.json_detailed.jsonl,qwen25_1_5b_instruct_P1_few_shot_python_300_v1_correctness.json_detailed.jsonl,.jsonl,260784,2026-04-23T16:22:21.074588+00:00,9f8c09d1f06060b4291c6bfe3a6a82ae265a01ed047578987365220ca1763cc8,application/octet-stream,code_grounded_evaluation,qwen2_5_1_5b_instruct,python,FS,300,code_grounded_detailed,,,0,experiments/core_400/qwen2_5_1_5b_instruct/python/fs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\correctness\qwen25_1_5b_instruct_P1_few_shot_python_300_v1_correctness.json_summary.json,outputs/correctness/qwen25_1_5b_instruct_P1_few_shot_python_300_v1_correctness.json_summary.json,qwen25_1_5b_instruct_P1_few_shot_python_300_v1_correctness.json_summary.json,.json,1289,2026-04-23T16:22:21.082744+00:00,10ab0ce719cb211277e4ac6d75a98edaa741e935b5c2bfff77af51d17bd505ec,application/json,code_grounded_evaluation,qwen2_5_1_5b_instruct,python,FS,300,code_grounded_summary,,,0,experiments/core_400/qwen2_5_1_5b_instruct/python/fs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\correctness\qwen25_1_5b_instruct_P1_few_shot_python_400_v1_correctness_detailed.jsonl,outputs/correctness/qwen25_1_5b_instruct_P1_few_shot_python_400_v1_correctness_detailed.jsonl,qwen25_1_5b_instruct_P1_few_shot_python_400_v1_correctness_detailed.jsonl,.jsonl,323162,2026-07-16T01:49:30.817060+00:00,a206170681fe2ce1dfce3ecfe93ecd398b25346e06312a795db7eadde8e24212,application/octet-stream,code_grounded_evaluation,qwen2_5_1_5b_instruct,python,FS,400,code_grounded_detailed,,,0,experiments/core_400/qwen2_5_1_5b_instruct/python/fs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\correctness\qwen25_1_5b_instruct_P1_few_shot_python_400_v1_correctness_summary.json,outputs/correctness/qwen25_1_5b_instruct_P1_few_shot_python_400_v1_correctness_summary.json,qwen25_1_5b_instruct_P1_few_shot_python_400_v1_correctness_summary.json,.json,1273,2026-07-16T01:49:30.822071+00:00,3f67d3e8b496152e14471bfd7b7e8b272d3be5d2cba9d3a40a0b1dc8af4998b2,application/json,code_grounded_evaluation,qwen2_5_1_5b_instruct,python,FS,400,code_grounded_summary,,,0,experiments/core_400/qwen2_5_1_5b_instruct/python/fs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\correctness\qwen25_1_5b_instruct_P1_one_shot_java_400_v1_correctness.json_detailed.jsonl,outputs/correctness/qwen25_1_5b_instruct_P1_one_shot_java_400_v1_correctness.json_detailed.jsonl,qwen25_1_5b_instruct_P1_one_shot_java_400_v1_correctness.json_detailed.jsonl,.jsonl,347291,2026-04-23T16:22:21.372834+00:00,1139bab66e1aabc990b0dc5ebb3fbad51b090df6eb2ae97915dbcdf986c44993,application/octet-stream,code_grounded_evaluation,qwen2_5_1_5b_instruct,java,OS,400,code_grounded_detailed,,,1,experiments/core_400/qwen2_5_1_5b_instruct/java/os/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\correctness\qwen25_1_5b_instruct_P1_one_shot_java_400_v1_correctness.json_summary.json,outputs/correctness/qwen25_1_5b_instruct_P1_one_shot_java_400_v1_correctness.json_summary.json,qwen25_1_5b_instruct_P1_one_shot_java_400_v1_correctness.json_summary.json,.json,1287,2026-04-23T16:22:21.382838+00:00,c576a28bed0088cdc6e7bd616ca91d208001cec335b0e25e065f0dfeadf332ad,application/json,code_grounded_evaluation,qwen2_5_1_5b_instruct,java,OS,400,code_grounded_summary,,,0,experiments/core_400/qwen2_5_1_5b_instruct/java/os/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\correctness\qwen25_1_5b_instruct_P1_one_shot_javascript_400_v1_correctness.json_detailed.jsonl,outputs/correctness/qwen25_1_5b_instruct_P1_one_shot_javascript_400_v1_correctness.json_detailed.jsonl,qwen25_1_5b_instruct_P1_one_shot_javascript_400_v1_correctness.json_detailed.jsonl,.jsonl,323058,2026-04-23T16:22:21.629582+00:00,d8b1070c88a23676333e7a641d06e69521a00d8368d6f9c97a54089f5a8b6782,application/octet-stream,code_grounded_evaluation,qwen2_5_1_5b_instruct,javascript,OS,400,code_grounded_detailed,,,1,experiments/core_400/qwen2_5_1_5b_instruct/javascript/os/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\correctness\qwen25_1_5b_instruct_P1_one_shot_javascript_400_v1_correctness.json_summary.json,outputs/correctness/qwen25_1_5b_instruct_P1_one_shot_javascript_400_v1_correctness.json_summary.json,qwen25_1_5b_instruct_P1_one_shot_javascript_400_v1_correctness.json_summary.json,.json,1311,2026-04-23T16:22:21.641581+00:00,e65f03d20b90c386d5b0ced4230d2379167f6278aa73888c32a1b639baacba80,application/json,code_grounded_evaluation,qwen2_5_1_5b_instruct,javascript,OS,400,code_grounded_summary,,,0,experiments/core_400/qwen2_5_1_5b_instruct/javascript/os/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\correctness\qwen25_1_5b_instruct_P1_one_shot_python_300_v1_correctness.json_detailed.jsonl,outputs/correctness/qwen25_1_5b_instruct_P1_one_shot_python_300_v1_correctness.json_detailed.jsonl,qwen25_1_5b_instruct_P1_one_shot_python_300_v1_correctness.json_detailed.jsonl,.jsonl,264072,2026-04-23T16:22:21.847228+00:00,0bf413d37d3b7d214be04793d909c9ef756cf2047d3fb4fcc0ba2367f1dd841e,application/octet-stream,code_grounded_evaluation,qwen2_5_1_5b_instruct,python,OS,300,code_grounded_detailed,,,0,experiments/core_400/qwen2_5_1_5b_instruct/python/os/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\correctness\qwen25_1_5b_instruct_P1_one_shot_python_300_v1_correctness.json_summary.json,outputs/correctness/qwen25_1_5b_instruct_P1_one_shot_python_300_v1_correctness.json_summary.json,qwen25_1_5b_instruct_P1_one_shot_python_300_v1_correctness.json_summary.json,.json,1317,2026-04-23T16:22:21.857236+00:00,19107e10c8cfb7a6adb8df418ea5279ecd5b5485b658ad57856dd225ed9b44d6,application/json,code_grounded_evaluation,qwen2_5_1_5b_instruct,python,OS,300,code_grounded_summary,,,0,experiments/core_400/qwen2_5_1_5b_instruct/python/os/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\correctness\qwen25_1_5b_instruct_P1_one_shot_python_400_v1_correctness.json_detailed.jsonl,outputs/correctness/qwen25_1_5b_instruct_P1_one_shot_python_400_v1_correctness.json_detailed.jsonl,qwen25_1_5b_instruct_P1_one_shot_python_400_v1_correctness.json_detailed.jsonl,.jsonl,343556,2026-04-23T16:22:22.179251+00:00,283d861cd71b2a99957f65a57bfa754ecf9869db46ca249a7a0c7bfd63841004,application/octet-stream,code_grounded_evaluation,qwen2_5_1_5b_instruct,python,OS,400,code_grounded_detailed,,,0,experiments/core_400/qwen2_5_1_5b_instruct/python/os/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\correctness\qwen25_1_5b_instruct_P1_one_shot_python_400_v1_correctness.json_summary.json,outputs/correctness/qwen25_1_5b_instruct_P1_one_shot_python_400_v1_correctness.json_summary.json,qwen25_1_5b_instruct_P1_one_shot_python_400_v1_correctness.json_summary.json,.json,1277,2026-04-23T16:22:22.190544+00:00,7c07ac3eb3b77febfc9386605150b3b1d610016cc26d81abc0943f47c9b09235,application/json,code_grounded_evaluation,qwen2_5_1_5b_instruct,python,OS,400,code_grounded_summary,,,0,experiments/core_400/qwen2_5_1_5b_instruct/python/os/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\correctness\qwen25_1_5b_instruct_P1_zero_shot_java_400_v1_correctness_detailed.jsonl,outputs/correctness/qwen25_1_5b_instruct_P1_zero_shot_java_400_v1_correctness_detailed.jsonl,qwen25_1_5b_instruct_P1_zero_shot_java_400_v1_correctness_detailed.jsonl,.jsonl,319480,2026-07-16T01:47:44.298032+00:00,a5fa2f5b49c806306ae17c12f9a8862f99516af99fc58ea28c694b23a3c5f547,application/octet-stream,code_grounded_evaluation,qwen2_5_1_5b_instruct,java,ZS,400,code_grounded_detailed,,,0,experiments/core_400/qwen2_5_1_5b_instruct/java/zs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\correctness\qwen25_1_5b_instruct_P1_zero_shot_java_400_v1_correctness_summary.json,outputs/correctness/qwen25_1_5b_instruct_P1_zero_shot_java_400_v1_correctness_summary.json,qwen25_1_5b_instruct_P1_zero_shot_java_400_v1_correctness_summary.json,.json,1300,2026-07-16T01:47:44.302206+00:00,a3d6138c2725f1c1059b9c1a6f64cd02f8e064f01c7c93b90dc6f09cde2df936,application/json,code_grounded_evaluation,qwen2_5_1_5b_instruct,java,ZS,400,code_grounded_summary,,,0,experiments/core_400/qwen2_5_1_5b_instruct/java/zs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\correctness\qwen25_1_5b_instruct_P1_zero_shot_javascript_400_v1_correctness_detailed.jsonl,outputs/correctness/qwen25_1_5b_instruct_P1_zero_shot_javascript_400_v1_correctness_detailed.jsonl,qwen25_1_5b_instruct_P1_zero_shot_javascript_400_v1_correctness_detailed.jsonl,.jsonl,331322,2026-07-16T01:47:44.139098+00:00,eb480e633fd1f3add76338136fababef911c1f2f2beaff8d19f2fcd7db186a1e,application/octet-stream,code_grounded_evaluation,qwen2_5_1_5b_instruct,javascript,ZS,400,code_grounded_detailed,,,0,experiments/core_400/qwen2_5_1_5b_instruct/javascript/zs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\correctness\qwen25_1_5b_instruct_P1_zero_shot_javascript_400_v1_correctness_summary.json,outputs/correctness/qwen25_1_5b_instruct_P1_zero_shot_javascript_400_v1_correctness_summary.json,qwen25_1_5b_instruct_P1_zero_shot_javascript_400_v1_correctness_summary.json,.json,1316,2026-07-16T01:47:44.146028+00:00,b50304c2afdcbfc0355de23480931802ed029d98a4d2d11a207b5fd5326651bd,application/json,code_grounded_evaluation,qwen2_5_1_5b_instruct,javascript,ZS,400,code_grounded_summary,,,0,experiments/core_400/qwen2_5_1_5b_instruct/javascript/zs/,include_git,publication-safe candidate subject to core selection and deduplication,high,NO
