artifact_id,source_absolute_path,source_relative_path,extension,size_bytes,modified_timestamp_utc,sha256,artifact_type,model_slug,language,prompt_slug,sample_count,is_smoke,is_test,is_partial,is_duplicate,canonical_artifact_id,publication_decision,public_destination,reason
src_01166,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\deepseek_reasoner_P1_zero_shot_python_400_v1_eval.json_summary.json,outputs/evaluations/deepseek_reasoner_P1_zero_shot_python_400_v1_eval.json_summary.json,.json,1097,2026-04-23T16:48:05.185807+00:00,0e8893a1ab1ebae45b72cf72a1e96dc0470bb4fa445b618bcf868693b8e180a0,automatic_evaluation_summary,deepseek_chat_v3_2,python,zs,400,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
src_01167,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gemini_3_flash_preview_P1_one_shot_python_400_smoke_eval.json_detailed.jsonl,outputs/evaluations/gemini_3_flash_preview_P1_one_shot_python_400_smoke_eval.json_detailed.jsonl,.jsonl,2344,2026-04-23T16:48:13.757964+00:00,a5ebe73bd32f252d8dea40528e9f904868cf9e5c53f134f8ca49a53771bd0e0a,smoke_output,gemini_3_flash,python,os,400,True,False,False,,,EXCLUDE_INTERMEDIATE,,"diagnostic, incomplete, or superseded artefact"
src_01168,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gemini_3_flash_preview_P1_one_shot_python_400_smoke_eval.json_summary.json,outputs/evaluations/gemini_3_flash_preview_P1_one_shot_python_400_smoke_eval.json_summary.json,.json,1113,2026-04-23T16:48:13.765484+00:00,742bfa13ee0bf30315f5a966a6e66610c54610d73247cac6a17071255f418c9c,smoke_output,gemini_3_flash,python,os,400,True,False,False,,,EXCLUDE_INTERMEDIATE,,"diagnostic, incomplete, or superseded artefact"
src_01169,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gemini_3_flash_preview_P1_one_shot_python_400_v1_eval.json_detailed.jsonl,outputs/evaluations/gemini_3_flash_preview_P1_one_shot_python_400_v1_eval.json_detailed.jsonl,.jsonl,13979,2026-04-23T16:48:26.789426+00:00,ee1e0b0d2f402760f39d71c7b8277a5b115f74e038bfc660d8f8ebaaf9b5da22,automatic_evaluation_detailed,gemini_3_flash,python,os,400,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
src_01170,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gemini_3_flash_preview_P1_one_shot_python_400_v1_eval.json_summary.json,outputs/evaluations/gemini_3_flash_preview_P1_one_shot_python_400_v1_eval.json_summary.json,.json,1138,2026-04-23T16:48:26.800685+00:00,c0c274a6e24f0759e86ba4f13f88107ed1e14a351b63241c98c21eb8ed214129,automatic_evaluation_summary,gemini_3_flash,python,os,400,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
src_01171,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gemini_3_flash_preview_P1_zero_shot_java_400_v1_eval.json_detailed.jsonl,outputs/evaluations/gemini_3_flash_preview_P1_zero_shot_java_400_v1_eval.json_detailed.jsonl,.jsonl,335357,2026-04-23T16:50:31.709400+00:00,23a2128a7f252507c10cc3bd36cf62115149e179a14dabcab4f3d276f3b6b321,automatic_evaluation_detailed,gemini_3_flash,java,zs,400,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
src_01172,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gemini_3_flash_preview_P1_zero_shot_java_400_v1_eval.json_summary.json,outputs/evaluations/gemini_3_flash_preview_P1_zero_shot_java_400_v1_eval.json_summary.json,.json,1115,2026-04-23T16:50:31.727402+00:00,bcd0e3af00d1465f6e56631631540f545a6de897615f4b2dd344da200df33473,automatic_evaluation_summary,gemini_3_flash,java,zs,400,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
src_01173,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gemini_3_flash_preview_P1_zero_shot_javascript_400_v1_eval.json_detailed.jsonl,outputs/evaluations/gemini_3_flash_preview_P1_zero_shot_javascript_400_v1_eval.json_detailed.jsonl,.jsonl,339603,2026-04-23T16:52:13.620133+00:00,6103b9a24036744d431e1e60514e6fc30d2b40079eb304aac2014aa8f9d82a45,automatic_evaluation_detailed,gemini_3_flash,javascript,zs,400,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
src_01174,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gemini_3_flash_preview_P1_zero_shot_javascript_400_v1_eval.json_summary.json,outputs/evaluations/gemini_3_flash_preview_P1_zero_shot_javascript_400_v1_eval.json_summary.json,.json,1101,2026-04-23T16:52:13.634133+00:00,8802f26e101130897e33797fac236eb44dd9747d92f27ac607a91f4c40358da7,automatic_evaluation_summary,gemini_3_flash,javascript,zs,400,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
src_01175,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gemini_3_flash_preview_P1_zero_shot_python_400_v1_eval.json_detailed.jsonl,outputs/evaluations/gemini_3_flash_preview_P1_zero_shot_python_400_v1_eval.json_detailed.jsonl,.jsonl,334922,2026-04-23T16:54:02.255610+00:00,800df4e6831bcb2b12ef75077077c11a6a9645440e7761ebfceb15e8e33dba4d,automatic_evaluation_detailed,gemini_3_flash,python,zs,400,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
src_01176,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gemini_3_flash_preview_P1_zero_shot_python_400_v1_eval.json_summary.json,outputs/evaluations/gemini_3_flash_preview_P1_zero_shot_python_400_v1_eval.json_summary.json,.json,1103,2026-04-23T16:54:02.267621+00:00,2a3674174d8e5e9131b2c763bb3d687dc36372d1b990d1b470b2b79b1ab77fe2,automatic_evaluation_summary,gemini_3_flash,python,zs,400,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
src_01177,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gemma_2_2b_it_P1_one_shot_java_400_v1_eval.json_detailed.jsonl,outputs/evaluations/gemma_2_2b_it_P1_one_shot_java_400_v1_eval.json_detailed.jsonl,.jsonl,319988,2026-04-23T16:56:10.932592+00:00,ae8880399206234ba48de9228f9e94997bf98fc0c83b495a53475936607336cc,automatic_evaluation_detailed,gemma_2_2b_it,java,os,400,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
src_01178,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gemma_2_2b_it_P1_one_shot_java_400_v1_eval.json_summary.json,outputs/evaluations/gemma_2_2b_it_P1_one_shot_java_400_v1_eval.json_summary.json,.json,1085,2026-04-23T16:56:10.944593+00:00,66a4ae597d26b5a8c69feef73af3519f66cb1399b218c0a818f62176041af104,automatic_evaluation_summary,gemma_2_2b_it,java,os,400,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
src_01179,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gemma_2_2b_it_P1_one_shot_javascript_400_v1_eval.json_detailed.jsonl,outputs/evaluations/gemma_2_2b_it_P1_one_shot_javascript_400_v1_eval.json_detailed.jsonl,.jsonl,314209,2026-04-23T16:57:55.228252+00:00,43162ab8b71092676dd9e8490d0183299d88641501ba42dff651a7c38fa30238,automatic_evaluation_detailed,gemma_2_2b_it,javascript,os,400,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
src_01180,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gemma_2_2b_it_P1_one_shot_javascript_400_v1_eval.json_summary.json,outputs/evaluations/gemma_2_2b_it_P1_one_shot_javascript_400_v1_eval.json_summary.json,.json,1097,2026-04-23T16:57:55.239246+00:00,eb2905a88f371e1d94df2f0bc82566a33e4bb40786b0b539c3f00800f8db0a0f,automatic_evaluation_summary,gemma_2_2b_it,javascript,os,400,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
src_01181,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gemma_2_2b_it_P1_one_shot_python_400_v1_eval.json_detailed.jsonl,outputs/evaluations/gemma_2_2b_it_P1_one_shot_python_400_v1_eval.json_detailed.jsonl,.jsonl,339692,2026-04-23T16:59:53.294108+00:00,8c79693969b8dd0884805399f371dcdbc91ab3ef1f218fbefcfe65e933e59644,automatic_evaluation_detailed,gemma_2_2b_it,python,os,400,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
src_01182,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gemma_2_2b_it_P1_one_shot_python_400_v1_eval.json_summary.json,outputs/evaluations/gemma_2_2b_it_P1_one_shot_python_400_v1_eval.json_summary.json,.json,1085,2026-04-23T16:59:53.309429+00:00,d80f164164d9f50c927f66da1995558781f36826e803f15da97f97c7f31c7b8f,automatic_evaluation_summary,gemma_2_2b_it,python,os,400,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
src_01183,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gemma_2_2b_it_P1_zero_shot_20_detailed.jsonl,outputs/evaluations/gemma_2_2b_it_P1_zero_shot_20_detailed.jsonl,.jsonl,22722,2026-03-20T02:31:53.397732+00:00,e29182e8e845c04d0c6cbfc3f41cb368ef952dbd3450d046797e37e77c0b7767,automatic_evaluation_detailed,gemma_2_2b_it,,zs,,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
src_01184,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gemma_2_2b_it_P1_zero_shot_20_eval.json_detailed.jsonl,outputs/evaluations/gemma_2_2b_it_P1_zero_shot_20_eval.json_detailed.jsonl,.jsonl,24232,2026-04-23T17:00:15.496622+00:00,89293b075d3ea8f4459471104cd37628476f642bea0739faab0e3ecadbc36d38,automatic_evaluation_detailed,gemma_2_2b_it,,zs,,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
src_01185,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gemma_2_2b_it_P1_zero_shot_20_eval.json_summary.json,outputs/evaluations/gemma_2_2b_it_P1_zero_shot_20_eval.json_summary.json,.json,1075,2026-04-23T17:00:15.510606+00:00,b285d9b7e87f53104d647248900216831ea76cf4e6995545ec70b600db4f8117,automatic_evaluation_summary,gemma_2_2b_it,,zs,,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
src_01186,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gemma_2_2b_it_P1_zero_shot_20_summary.json,outputs/evaluations/gemma_2_2b_it_P1_zero_shot_20_summary.json,.json,468,2026-03-20T02:31:53.404705+00:00,1cceb1a61056e5644557c844f3c39976202f5e3d013865567db1fd0b8b83ee7d,automatic_evaluation_summary,gemma_2_2b_it,,zs,,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
src_01187,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gemma_2_2b_it_P1_zero_shot_5_detailed.jsonl,outputs/evaluations/gemma_2_2b_it_P1_zero_shot_5_detailed.jsonl,.jsonl,5617,2026-03-19T18:01:27.538562+00:00,1f7cee1ce5cc73a8c54c3ccfbc1db664aa4ea6c78924c816a7fbd6cba3db619a,automatic_evaluation_detailed,gemma_2_2b_it,,zs,,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
src_01188,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gemma_2_2b_it_P1_zero_shot_5_eval.json_detailed.jsonl,outputs/evaluations/gemma_2_2b_it_P1_zero_shot_5_eval.json_detailed.jsonl,.jsonl,6141,2026-04-23T17:00:26.800142+00:00,4e8438db2cdbd5d30f277322eaeaf1866e675e7684b2ead28b8e191213bfdf0d,automatic_evaluation_detailed,gemma_2_2b_it,,zs,,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
src_01189,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gemma_2_2b_it_P1_zero_shot_5_eval.json_summary.json,outputs/evaluations/gemma_2_2b_it_P1_zero_shot_5_eval.json_summary.json,.json,1068,2026-04-23T17:00:26.814656+00:00,5202b469bb21cd34b0c237287d128e742fe339daff8304f9baecbc4b37ec3b84,automatic_evaluation_summary,gemma_2_2b_it,,zs,,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
src_01190,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gemma_2_2b_it_P1_zero_shot_5_summary.json,outputs/evaluations/gemma_2_2b_it_P1_zero_shot_5_summary.json,.json,434,2026-03-19T18:01:27.548565+00:00,b5f96be81ce7d2bfef1875bc7f414a7facadc3e8fa82278b69ccf7ac93d5a0ec,automatic_evaluation_summary,gemma_2_2b_it,,zs,,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
src_01191,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gemma_2_2b_it_P1_zero_shot_python_300_ZS_v3_detailed.jsonl,outputs/evaluations/gemma_2_2b_it_P1_zero_shot_python_300_ZS_v3_detailed.jsonl,.jsonl,281005,2026-03-28T14:06:52.283916+00:00,0fe0f5f0c2d96d7ffa5a4b32fa942b0f2ac0a9f61b96c4909cab66ee0125f1a7,automatic_evaluation_detailed,gemma_2_2b_it,python,zs,300,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
src_01192,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gemma_2_2b_it_P1_zero_shot_python_300_ZS_v3_eval.json_detailed.jsonl,outputs/evaluations/gemma_2_2b_it_P1_zero_shot_python_300_ZS_v3_eval.json_detailed.jsonl,.jsonl,288493,2026-04-23T17:03:13.509567+00:00,a1d95a700a9d2f522fc9788b1a7d99b0e4f88258f3fede65666744b78801b17a,automatic_evaluation_detailed,gemma_2_2b_it,python,zs,300,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
src_01193,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gemma_2_2b_it_P1_zero_shot_python_300_ZS_v3_eval.json_summary.json,outputs/evaluations/gemma_2_2b_it_P1_zero_shot_python_300_ZS_v3_eval.json_summary.json,.json,1131,2026-04-23T17:03:13.519581+00:00,5fa04218a3d0ed262711e80fa50558602be243f67ad40ab85bb01b7303ecfd87,automatic_evaluation_summary,gemma_2_2b_it,python,zs,300,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
src_01194,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gemma_2_2b_it_P1_zero_shot_python_300_ZS_v3_summary.json,outputs/evaluations/gemma_2_2b_it_P1_zero_shot_python_300_ZS_v3_summary.json,.json,1053,2026-03-28T14:06:52.301003+00:00,44d83adf257412ce1e57871f10462f543267523539f9fd99afe5ec03cebd064d,automatic_evaluation_summary,gemma_2_2b_it,python,zs,300,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
src_01195,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gpt_5_1_codex_P1_zero_shot_java_400_v1_eval.json_detailed.jsonl,outputs/evaluations/gpt_5_1_codex_P1_zero_shot_java_400_v1_eval.json_detailed.jsonl,.jsonl,345081,2026-04-23T17:11:32.781697+00:00,56c44baccaee2496ad3fd9aa0d368e9b43e517d2c8b94653f7050707edeab29b,automatic_evaluation_detailed,gpt_5_1_codex,java,zs,400,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
src_01196,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gpt_5_1_codex_P1_zero_shot_java_400_v1_eval.json_summary.json,outputs/evaluations/gpt_5_1_codex_P1_zero_shot_java_400_v1_eval.json_summary.json,.json,1091,2026-04-23T17:11:32.794714+00:00,2d51df433cbd5fb7215d9433226a70d3035b74a997e8d42d2099a08a4c7e8835,automatic_evaluation_summary,gpt_5_1_codex,java,zs,400,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
src_01197,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gpt_5_1_codex_P1_zero_shot_javascript_400_v1_eval.json_detailed.jsonl,outputs/evaluations/gpt_5_1_codex_P1_zero_shot_javascript_400_v1_eval.json_detailed.jsonl,.jsonl,349484,2026-04-23T17:13:15.648206+00:00,b0dad5798140fc2f45ae8dd0d741821ff4b33f7df744ddb20b8ce50767f1247e,automatic_evaluation_detailed,gpt_5_1_codex,javascript,zs,400,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
src_01198,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gpt_5_1_codex_P1_zero_shot_javascript_400_v1_eval.json_summary.json,outputs/evaluations/gpt_5_1_codex_P1_zero_shot_javascript_400_v1_eval.json_summary.json,.json,1109,2026-04-23T17:13:15.661148+00:00,251c8acf9f59921dd3123fb4c869676614925959986a3bf102de027b8be91060,automatic_evaluation_summary,gpt_5_1_codex,javascript,zs,400,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
src_01199,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gpt_5_1_codex_P1_zero_shot_python_10_smoke_v1_eval.json_detailed.jsonl,outputs/evaluations/gpt_5_1_codex_P1_zero_shot_python_10_smoke_v1_eval.json_detailed.jsonl,.jsonl,9121,2026-04-23T17:13:27.532906+00:00,a146b59e75ce896e29288b97465424d6e247f9d4b16abd205b04c610f9146cfc,smoke_output,gpt_5_1_codex,python,zs,10,True,False,False,,,EXCLUDE_INTERMEDIATE,,"diagnostic, incomplete, or superseded artefact"
src_01200,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gpt_5_1_codex_P1_zero_shot_python_10_smoke_v1_eval.json_summary.json,outputs/evaluations/gpt_5_1_codex_P1_zero_shot_python_10_smoke_v1_eval.json_summary.json,.json,1098,2026-04-23T17:13:27.544624+00:00,2a674c4ca5b2579e33e6418bcb3edebd406561f844238efa19b8a2c30600af5f,smoke_output,gpt_5_1_codex,python,zs,10,True,False,False,,,EXCLUDE_INTERMEDIATE,,"diagnostic, incomplete, or superseded artefact"
src_01201,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gpt_5_1_codex_P1_zero_shot_python_10_smoke_v2_eval.json_detailed.jsonl,outputs/evaluations/gpt_5_1_codex_P1_zero_shot_python_10_smoke_v2_eval.json_detailed.jsonl,.jsonl,6624,2026-04-23T17:13:32.713533+00:00,0401ef9e428d0ec4e6ff223e9504205c3dee5f927ae86c0d6abedbc1fd9fa82a,smoke_output,gpt_5_1_codex,python,zs,10,True,False,False,,,EXCLUDE_INTERMEDIATE,,"diagnostic, incomplete, or superseded artefact"
src_01202,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gpt_5_1_codex_P1_zero_shot_python_10_smoke_v2_eval.json_summary.json,outputs/evaluations/gpt_5_1_codex_P1_zero_shot_python_10_smoke_v2_eval.json_summary.json,.json,932,2026-04-23T17:13:32.717531+00:00,b67940cff676a2961ac2db451704584c9a39ea9d0907d706e8aa570ae7963f19,smoke_output,gpt_5_1_codex,python,zs,10,True,False,False,,,EXCLUDE_INTERMEDIATE,,"diagnostic, incomplete, or superseded artefact"
src_01203,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gpt_5_1_codex_P1_zero_shot_python_10_smoke_v3_eval.json_detailed.jsonl,outputs/evaluations/gpt_5_1_codex_P1_zero_shot_python_10_smoke_v3_eval.json_detailed.jsonl,.jsonl,9047,2026-04-23T17:13:43.445368+00:00,d8544a6cbe8799ce11d85453df2da62c75e49c80fe7e8da317d7bca6c7ff12b1,smoke_output,gpt_5_1_codex,python,zs,10,True,False,False,,,EXCLUDE_INTERMEDIATE,,"diagnostic, incomplete, or superseded artefact"
src_01204,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gpt_5_1_codex_P1_zero_shot_python_10_smoke_v3_eval.json_summary.json,outputs/evaluations/gpt_5_1_codex_P1_zero_shot_python_10_smoke_v3_eval.json_summary.json,.json,1096,2026-04-23T17:13:43.460375+00:00,393d3c42267d1ecf59656cb56d6f1e26a95912dfd4c73b7f8a89a05323ae1875,smoke_output,gpt_5_1_codex,python,zs,10,True,False,False,,,EXCLUDE_INTERMEDIATE,,"diagnostic, incomplete, or superseded artefact"
src_01205,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gpt_5_1_codex_P1_zero_shot_python_400_v1_eval.json_detailed.jsonl,outputs/evaluations/gpt_5_1_codex_P1_zero_shot_python_400_v1_eval.json_detailed.jsonl,.jsonl,343594,2026-04-23T17:15:36.291733+00:00,290ae1c8978994345983bd798f29ac1780c2b822ff67445491eaca4337922992,automatic_evaluation_detailed,gpt_5_1_codex,python,zs,400,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
src_01206,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gpt_5_1_codex_P1_zero_shot_python_400_v1_eval.json_summary.json,outputs/evaluations/gpt_5_1_codex_P1_zero_shot_python_400_v1_eval.json_summary.json,.json,1093,2026-04-23T17:15:36.300741+00:00,86cf3e62d5a0b100833ad0ee359d79f5d49e477758b15130f6d4f28724cfe047,automatic_evaluation_summary,gpt_5_1_codex,python,zs,400,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
src_01207,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gpt_5_1_P1_zero_shot_java_400_v1_eval.json_detailed.jsonl,outputs/evaluations/gpt_5_1_P1_zero_shot_java_400_v1_eval.json_detailed.jsonl,.jsonl,337884,2026-04-23T17:05:24.723673+00:00,d92ba1f0dea6e80403c20015baf69d68aac245ce365d643fef28109663aea613,automatic_evaluation_detailed,gpt_5_1,java,zs,400,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
src_01208,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gpt_5_1_P1_zero_shot_java_400_v1_eval.json_summary.json,outputs/evaluations/gpt_5_1_P1_zero_shot_java_400_v1_eval.json_summary.json,.json,1057,2026-04-23T17:05:24.738674+00:00,276396be7ec9a65facd13f190a2ce80b58cb103567f4431519b60bcdbf8fc213,automatic_evaluation_summary,gpt_5_1,java,zs,400,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
src_01209,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gpt_5_1_P1_zero_shot_javascript_400_v1_eval.json_detailed.jsonl,outputs/evaluations/gpt_5_1_P1_zero_shot_javascript_400_v1_eval.json_detailed.jsonl,.jsonl,343862,2026-04-23T17:07:10.537769+00:00,9f95835a028a19f4a794ac8d852b6dd6a8f341b28aceca7a82da07e97863335f,automatic_evaluation_detailed,gpt_5_1,javascript,zs,400,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
src_01210,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gpt_5_1_P1_zero_shot_javascript_400_v1_eval.json_summary.json,outputs/evaluations/gpt_5_1_P1_zero_shot_javascript_400_v1_eval.json_summary.json,.json,1061,2026-04-23T17:07:10.550773+00:00,8377ad295273d65ada8e6ca49dbca6660648330439671fbff0af7e95a326733b,automatic_evaluation_summary,gpt_5_1,javascript,zs,400,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
src_01211,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gpt_5_1_P1_zero_shot_python_10_smoke_v3_eval.json_detailed.jsonl,outputs/evaluations/gpt_5_1_P1_zero_shot_python_10_smoke_v3_eval.json_detailed.jsonl,.jsonl,8855,2026-04-23T17:07:22.133881+00:00,6bb9caa8bcd084394044f68b83420da072acbbb124b353fb6f10309f2eac8589,smoke_output,gpt_5_1,python,zs,10,True,False,False,,,EXCLUDE_INTERMEDIATE,,"diagnostic, incomplete, or superseded artefact"
src_01212,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gpt_5_1_P1_zero_shot_python_10_smoke_v3_eval.json_summary.json,outputs/evaluations/gpt_5_1_P1_zero_shot_python_10_smoke_v3_eval.json_summary.json,.json,1052,2026-04-23T17:07:22.145896+00:00,f9ff5a1e217c9808f4e1ead0a12a0b47749c3940f6659e8749898aadd1e1f9fa,smoke_output,gpt_5_1,python,zs,10,True,False,False,,,EXCLUDE_INTERMEDIATE,,"diagnostic, incomplete, or superseded artefact"
src_01213,C:\Pavan\Documents\Personal\Upgrad\CodeSearchNetExecution\dissertation-llm-docs\outputs\evaluations\gpt_5_1_P1_zero_shot_python_400_v2_eval.json_detailed.jsonl,outputs/evaluations/gpt_5_1_P1_zero_shot_python_400_v2_eval.json_detailed.jsonl,.jsonl,337281,2026-04-23T17:09:20.621124+00:00,8bffacf8dfbc3d60277ece305e295a0a6f094e427c5f425c4f1205b6d91d36ce,automatic_evaluation_detailed,gpt_5_1,python,zs,400,False,False,False,,,EXCLUDE_INTERMEDIATE,,not part of selected compact public evidence
